,class,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
37,Elusimicrobia,0.01544689411561872,,,,,0.011066118390969736,,0.01788854381999832,0.02437936915541597,,0.016237104234287186,,,,,,,,,,,,,0.008292831913012185,,0.009760627636344927,,0.02416370791228172,,,,,,,,,,,0.007598468303169561,,,0.02158999837499285,,,0.021581616838757513,,,0.012604819491769116,,,0.025439034474681713,0.020336295869552105,,
38,Endomicrobia,0.026754805427388343,0.027756369082668448,,,,0.019167079295731936,,0.0282842712474619,0.02437936915541597,,,,,,,,,0.008001792602336877,,,,,0.008788174152965353,,,,,,,,0.016185977040758175,,,,,,,,,,,,0.0194569468472593,,,0.018856739558127947,0.015445051580380387,0.012604819491769116,0.024119153509747387,0.024260699053001704,0.025439034474681713,0.028759865427152538,0.026662716927080953,0.013359484141495157
39,Epsilonproteobacteria,0.083184070570963,0.08777334587751072,0.40098336369228743,0.08282869524032146,0.06936695680023748,0.12172730230066708,0.007978836279039113,0.06572670690061994,0.07709433444916997,0.06395730782239616,0.056246979003154306,0.07982139987289152,0.014255489777005623,0.01417705417979585,0.08423386302853227,0.05179787943822281,0.013750853009058149,0.016003585204673754,0.040627810451934206,0.07159924926194092,0.05711794130796172,0.05635570658980377,0.04481107149482208,0.0626095079427716,0.06482561057675759,0.04198204686916226,0.04218346839142921,0.02790184653555068,0.027788023879961044,0.03648357891859378,0.056069869209473,0.15085012846316118,0.14995508216764644,0.0706687992290234,0.05225154850464637,0.04953774046180699,0.05847398146426095,0.05926460179221289,0.037224740338953885,0.04599056171642733,0.03745865335462945,0.273094278177246,0.05503255622753307,0.06530471562110152,0.2729882591980664,0.3111838170949908,0.08025484218822244,0.08217336954788644,0.06605302222609272,0.07278209715900512,0.07840837016886924,0.07472032220800769,0.1278698983360585,0.12171069292272323
40,Erysipelotrichia,0.02184520715484915,0.01962671679947149,0.008804850343139431,,0.02913995042910116,0.019167079295731936,0.03090190003083404,0.1019803902718557,0.08445261206731601,0.08580773276925412,0.08118552117143592,,,,,0.033909671909121815,0.008696803055760744,,0.016586234162292005,0.018486846666163393,0.023716934220887182,0.020716769761626043,0.008788174152965353,0.014363606211965715,0.012713348204286684,,0.006934919484578511,0.04411669298840921,0.00926267462665368,0.04573458653361005,0.056069869209473,0.019639013945936337,0.013632280197058767,0.007175329429178656,0.021041365903921624,0.028830355399129832,0.0076780099211776415,0.03986093907520473,,0.013095692814688732,0.023958635186770466,0.024929982747211407,,0.024253562503633298,0.024920304582808018,0.02177388731984767,0.02184260141652595,0.012604819491769116,0.0994458175211754,0.08286606291462371,0.08340745234266228,0.07876213522632199,0.034421419541075714,
41,Fibrobacteria,0.01544689411561872,,,,0.04121011310371455,0.019167079295731936,,0.0282842712474619,,0.033027411741920226,,,,,,,,,,,0.01060653542715895,0.009264821092241589,0.008788174152965353,,0.012713348204286684,0.006901805990296321,0.009807457189056365,,,0.013789496679456848,0.016185977040758175,0.017007884982457738,0.019278955540750677,0.014350658858357313,0.008590101659300619,,0.0076780099211776415,,,,0.011294208939026683,,0.0194569468472593,0.012126781251816649,,0.010886943659923836,,0.01543768802736096,0.034109634006443394,0.019808777827692414,0.012719517237340857,0.03522349768381734,,0.013359484141495157
42,Fimbriimonadia,,,,,,,,,,0.016513705870960113,,,,,,,,,,,,,,,0.012713348204286684,,,,,,,,,,,,,0.012932596368772909,,,,,,,,0.010886943659923836,,,,,,0.014379932713576269,0.010885008604602703,
43,Flavobacteriia,0.3038761756637162,0.26622973963872776,0.5473898342763082,0.346695233701518,0.29717035172622647,0.2637360394523291,0.03742405942825599,0.18846750383023594,0.19730728178972795,0.2082299079700623,0.19619367694093912,0.1114645188454725,0.3330419254048742,0.3095016852334714,0.44622088929129183,0.43733399084420527,0.24335513595342467,0.2334960923665906,0.25587995810019787,0.2041938954971594,0.5058994967592276,0.5165916692995538,0.667843416187469,0.36770083790531755,0.3675894857895631,0.4293012094255423,0.4656218766608811,0.10156425444632494,0.3553295274075686,0.10591913378465827,0.10108139422165723,0.6059519016124838,0.5945299811883934,0.7688324467023367,0.3322493196224943,0.3141872617788327,0.514426664718902,0.5538413649847357,0.5996053359431143,0.6430683037662112,0.23146240587733438,0.27507838308881977,0.23307765662660604,0.2385618676693372,0.27497159385264786,0.3044453547730795,0.24663769515578052,0.24571316667942603,0.16358405801676076,0.18208997467672744,0.15421595071975738,0.16077253529714777,0.2655138985660705,0.28023090349177887
44,Fusobacteriia,0.07078656153679073,,0.10602443815902526,0.07770020350416314,0.05047187467324171,0.01564985471133573,0.021110016546037454,0.0565685424949238,0.09902946564969835,0.08256852935480057,0.06075368099803908,,0.009015963371316719,,0.08423386302853227,,0.00614956841537231,,0.04388305078050837,0.041337845835156706,0.06451703627260309,0.0593238004912112,0.015221564138699576,0.045421711043554934,0.02981544438875458,0.009760627636344927,0.01698701414450227,0.02416370791228172,,0.027578993358913697,0.03619294494538616,0.13712195248199044,0.11962277324814154,0.04244982137304355,0.067638528103895,0.06415891609855655,0.021716691525129197,0.040896460584945275,,0.007560801771785188,0.03481108986809673,0.04494316554575167,0.06740084099924039,0.04696682183138621,0.04492571798674728,0.04354777463969534,0.025221663615265916,0.023581457980165036,0.05116445100966509,0.034309809633407115,0.06231265401204051,0.057519730854305076,0.04618118038553094,0.0481683050859088
45,Gammaproteobacteria,0.9774357152405582,0.8845097359754945,1.0,1.0,1.0,0.5552942482862304,0.1840328576412976,0.8358947302142776,0.8280017658313965,0.871322964665657,0.8522546515192037,0.6771894393706666,0.5052962868516813,0.4886869853502151,0.3269153012489433,0.31385533992003456,0.4051720981872905,0.40969646976317325,0.26486091961636676,0.2917175198970759,0.6571773744383868,0.647742862137935,0.8627194396988103,1.0,1.0,1.0,1.0,0.7243740670558039,1.0,0.7926262186521279,0.7165837504558301,0.6840609962083815,0.7231535966351362,0.5944274334512999,0.33313650229560154,0.31525624984682643,0.6693533866783207,0.5306305911065594,0.723292765719569,0.7144457603809977,0.36431483823542654,0.5154541463644953,1.0,1.0,0.5148018642918282,0.582426048466212,0.5141137783596512,0.5255620261009291,0.8114043155855072,0.8327936255039468,0.8554289071049818,0.842178041998926,0.9748617595520745,1.0
46,Gemmatimonadetes,0.2317034117342808,0.22888488302294074,0.1063894114867737,0.21343461737642583,0.2275902883948233,0.1232270792241984,0.01784122030127294,0.2665332999833229,0.2515922548575553,0.2631851635721816,0.27072662962553146,,0.009015963371316719,0.006340171373344209,,0.019577758204863373,0.0621075965798481,0.0596120122896395,0.023456477301009304,0.04528334128517262,0.10712075692550416,0.11534609239173609,0.06024868656090248,0.09527738488301661,0.07939483408871222,0.04198204686916226,0.04386028192229808,0.10896019393074095,0.05634265014935306,0.14787587750328457,0.14295067861184904,0.036741230799884575,0.03733353687080029,0.012428035132381622,0.017180203318601237,0.03082094635499203,0.024279999248291235,0.10141992409537828,0.05736717765058286,0.05758135079232982,0.11209182317413449,0.11149027220132333,0.25885784162204173,0.25895718474182516,0.11144699013431654,0.13244538592810495,0.10475343642453021,0.13428718236182996,0.23290911324376157,0.24938614060480635,0.24499520415025502,0.25154608771192644,0.22832586673831098,0.24451870794787522
47,Gloeobacteria,,,,,0.016823958224413904,0.01564985471133573,0.011283778477771594,0.01788854381999832,,,0.016237104234287186,,0.019125746516362733,0.020049382295565465,0.07592737806994587,0.08306139352253676,0.01229913683074462,0.01876586706441971,0.07600767354296559,0.08267569167031341,0.0212130708543179,0.020716769761626043,0.02636452245889606,0.01658566382602437,0.026969084180510795,0.016905902979910334,0.009807457189056365,,,0.030834251950773144,,0.03256762025561394,0.030482705208947632,0.014350658858357313,0.05295294295551977,0.05834310982694226,0.02872848253729793,0.03657890636283138,0.015196936606339122,0.021385176816146278,0.023958635186770466,,0.023829795864119575,,,,,,,,0.012719517237340857,,,
48,Holophagae,,,,0.01656573904806429,,0.01564985471133573,,0.01788854381999832,,,,,,,,,,,,,,,,,0.008989694726836932,,,,,,,0.009819506972968168,,,0.008590101659300619,,,0.009144726590707844,,,0.00798621172892349,0.012464991373605704,0.013758139056883268,,0.012460152291404009,0.01539646337665607,,0.017825906676524627,0.024119153509747387,0.014006921128979034,0.038158551712022565,0.028759865427152538,0.028799025786576952,0.018893163659210736
49,Hydrogenophilalia,,,,0.023427492832506086,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009819506972968168,,,,,,,,,,,0.013758139056883268,,,,,,,,,,,
50,Ignavibacteria,0.1196511273208413,0.03925343359894298,0.027843381541235713,0.0811552157597125,0.08068486919954049,0.0871347033452426,0.007978836279039113,0.11593101396951551,0.13128692079588652,0.12135045943876543,0.11012539888733622,,0.006375248838787578,,,,0.008696803055760744,,,,0.01060653542715895,0.013102435641608368,,0.02031320670954835,0.03114121602283117,0.011954278639176459,0.012011632893689353,0.031195212775629165,0.016043423067343257,0.047768217719243174,0.03237195408151635,0.019639013945936337,0.019278955540750677,,0.012148238268746562,0.014067772968571469,0.013298703284497585,0.022399913984495447,0.007598468303169561,,0.011294208939026683,0.0768393673703425,0.10745450111010123,0.10641207361838555,0.07579214747996181,0.09553254290337611,0.07189280258560819,0.08313449426846593,0.1241609419250238,0.12449623818237121,0.13400842951606529,0.12536134702678714,0.11364282618418094,0.11256901426861259
51,Kiritimatiellae,0.13377402713694173,0.1532895585221839,0.05355781375213196,0.12396663975311856,0.14374396208045806,0.07085773088351971,0.007978836279039113,0.1245792920191795,0.12310977958963785,0.1279146156447923,0.1278510865919278,,0.06625352939804743,0.0697418851067863,0.13647445607828057,0.1370443074340436,0.008696803055760744,,,0.03202015769753031,0.07794179920587672,0.07751505460868312,0.036234570288999166,0.05563000765042461,0.042165405822757525,0.02289070084564018,0.024023265787378706,0.03945916978582853,0.01309940008086278,0.07677666819324278,0.05835937016393648,0.09106236148116663,0.107340681612376,0.03044234457971776,0.0429505082965031,0.03082094635499203,0.013298703284497585,0.04385656805579274,0.007598468303169561,,0.028794695885345556,0.11356147597384143,0.13052116735521604,0.12004900959975619,0.11351738983685887,0.09858546781781367,0.06849434886888123,0.06549656333993586,0.12298403439754184,0.11719031003432302,0.1290890012020937,0.10468749035529504,0.09856794514661721,0.10687587313196126
52,Ktedonobacteria,,,,,,,,0.021908902300206645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012059576754873694,,0.0179881137838858,,,
53,Lentisphaeria,0.09138505798909233,0.09615088296963141,0.017609700686278863,0.10988468159473698,0.12476981353085903,0.0691078872016457,,0.0920869154657707,0.08267446319622854,0.08090030629251029,0.09040437031122063,,,,,,,,0.04691295460201861,0.06131393394849658,0.10446225919180122,0.09218380593820814,0.07085252515814197,0.09159732233407125,0.0889934374300068,0.050717708939731,0.060058164468446765,0.05580369307110136,0.004142394023732023,0.0675544613489445,0.05118455360398787,0.09106236148116663,0.10426689410935072,0.04538076791648078,0.038416102487659844,0.02742313800282576,0.01716855211567101,0.03879778910631873,0.01699069165076462,0.018520106387204697,0.0264872678011747,0.0807823769002294,0.10203309005890944,0.08574929257125442,0.08075101606326192,0.08219462213854554,0.04546900070867285,0.03985993908927642,0.08861942869010868,0.09804844790285323,0.06849669659026866,0.08864385858132122,0.10326425862322713,0.111773463563049
54,Limnochordia,,,,,,,,,0.017238817250844786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012719517237340857,0.020336295869552105,,
55,Methylacidiphilae,,,,,,0.011066118390969736,0.007978836279039113,,0.03854716722458498,,0.016237104234287186,,,,,,0.00614956841537231,,,,,0.009264821092241589,,,0.008989694726836932,,0.009807457189056365,0.02416370791228172,,,0.03964738473826117,,,,,,,,,,,,0.013758139056883268,0.02711630722733202,,,,,0.02088779965721784,0.014006921128979034,0.012719517237340857,0.020336295869552105,0.015393726795176981,
56,Mollicutes,,0.01962671679947149,,,0.02913995042910116,0.02213223678193947,0.03191534511615645,0.030983866769659335,0.042226306033658005,0.016513705870960113,0.016237104234287186,,0.012750497677575155,0.010981498947325915,0.05158249587084824,0.05179787943822281,0.00614956841537231,0.012651944993835252,0.04388305078050837,0.041337845835156706,0.054082931114696677,0.04345586286299447,0.008788174152965353,0.008292831913012185,0.025426696408573368,0.011954278639176459,0.01698701414450227,0.052199575097188054,0.007174836914073542,0.05340649099211885,0.06673649299286832,0.058092986682782684,0.048197388851876695,0.024856070264763244,0.045454545454545456,0.04832438709682915,0.02872848253729793,0.05008773035947999,0.010745856927604472,0.02000400120040014,0.0529745356023494,0.05288447956625047,0.0389138936945186,0.02970442628930023,0.05286394907921324,0.04216495148598344,0.017834409375160544,0.0321361102769227,0.026966033403773897,0.05050267234191386,0.04926247843201931,0.04067259173910421,0.04354003441841081,0.018893163659210736
57,Negativicutes,0.03089378823123744,0.027756369082668448,,0.02869270169617504,,,0.007978836279039113,0.04195235392680606,0.02437936915541597,,0.016237104234287186,0.07881731713732931,0.006375248838787578,,0.05158249587084824,,0.00614956841537231,0.008001792602336877,,0.018486846666163393,,0.009264821092241589,,,,,0.006934919484578511,0.01395092326777534,0.01242718207119607,0.023884108859621587,0.03237195408151635,0.01388687993698876,0.02361180192432085,0.010147448193239254,0.008590101659300619,0.008897240837366833,0.010858345762564598,0.03297178062289613,0.010745856927604472,0.007560801771785188,0.019562143713692796,0.012464991373605704,0.0194569468472593,0.021004201260420147,0.012460152291404009,0.010886943659923836,0.012610831807632958,0.017825906676524627,0.031906641010091136,0.03132042779987522,0.012719517237340857,,0.024339619175561773,0.013359484141495157
58,Nitriliruptoria,,,,,,0.05959287131063412,0.07225143546084244,0.012649110640673518,0.029858507340858004,0.016513705870960113,0.036307268825615815,,,,,,0.00614956841537231,,,,,0.013102435641608368,,0.008292831913012185,,,0.01698701414450227,,0.005858229809055084,,0.0280349346047365,0.01388687993698876,0.021554527562157366,,,0.008897240837366833,,,,,0.00798621172892349,0.03297926726912611,0.013758139056883268,0.012126781251816649,0.03296646426104662,0.052211947596792284,0.05496934144346042,0.05637046645542019,0.024119153509747387,,0.012719517237340857,,,
59,Nitrospinia,0.14572570763562318,0.048075441484815705,0.037355816309799554,0.13458070022765187,0.18275496518493076,0.019167079295731936,,0.11454256850621082,0.10051871411370526,0.11559594109672079,0.14969870434570925,,,,,,0.016270228697452687,0.017892552200680197,,,0.0212130708543179,0.024512412551577056,,0.02031320670954835,0.026969084180510795,0.011954278639176459,0.009807457189056365,0.02790184653555068,0.004142394023732023,0.05159557211058446,0.06268801952095202,0.017007884982457738,0.009639477770375339,0.010147448193239254,0.019208051243829922,0.010896850085100836,0.06693533866783206,0.03297178062289613,0.07560380502906569,0.06888218234692549,0.050509237879498875,0.02158999837499285,0.1935941767747426,0.18942637868358375,0.021581616838757513,0.02880414546172982,0.01993947585070926,0.017825906676524627,0.11877305660859673,0.11550403060895265,0.12066793562330883,0.11138647983852824,0.14275554952236105,0.15919662668164236
60,Nitrospira,0.15903550864139884,0.25057714582388596,0.05134065879215816,0.15182750626128064,0.22256004764769494,0.024744592969268925,0.013819749820569553,0.17158088471621774,0.17664531163278152,0.1684074169555147,0.16478861020488036,,0.009015963371316719,,,,,0.011316243621521513,0.023456477301009304,,0.038242407337646944,0.027794463276724767,0.008788174152965353,0.034192221912842206,0.025426696408573368,0.009760627636344927,0.012011632893689353,0.269075663575672,0.021524510742220625,0.26272519745583744,0.18096472472693081,0.01388687993698876,0.016696065256720845,0.007175329429178656,0.019208051243829922,0.014067772968571469,0.0076780099211776415,0.01828945318141569,0.007598468303169561,,0.02766504894899594,0.024929982747211407,0.24418274498250095,0.2640187159141207,0.024920304582808018,0.02177388731984767,0.025221663615265916,0.017825906676524627,0.1985256887617141,0.21608825466507556,0.19909193628572136,0.20538652056253381,0.16034618945872597,0.17520799194848397
61,Oligoflexia,0.0964658228335109,0.07601394730508242,0.3726230973934156,0.09223413151575409,0.07709706205215157,0.05421268698220931,0.019544077624852607,0.0737563556583431,0.05971701468171601,0.05720515517950275,0.07787041633410892,0.07982139987289152,0.04813207321649832,0.05417044795980792,0.05158249587084824,0.11582357951420481,0.035857837604095985,0.029939966397966852,0.04388305078050837,0.048911598804451846,0.06791496406883164,0.07055877530493418,0.06457962733644264,0.05244847419609968,0.05164186453156733,0.05478138674261981,0.05326812731078139,0.04832741582456344,0.05157238969077224,0.047768217719243174,0.07417346498609166,0.07731887522406523,0.08235973417299197,0.0645779648626079,0.03214121732666125,0.023539886610320714,0.025465078045172476,0.025865192737545818,0.01699069165076462,0.028289929799333553,0.025254618939749438,0.0836177041509925,0.06598171699112071,0.07071067811865475,0.0835852426007374,0.08844594840232924,0.06491823003079172,0.07185852711162875,0.06381328202018227,0.06264085559975044,0.08626796312969556,0.08627959628145762,0.08360933755875727,0.09158800891362608
62,Opitutae,0.07876401451994142,0.10749995520836132,0.04575134444207327,0.07220838243557792,0.06294948756515448,0.06452600400040741,,0.057965506984757754,0.07313810746624791,0.05720515517950275,0.08279331133487038,,0.04462674187151305,0.050721370986753674,0.06659271582120269,0.0705886110662707,0.03985375830714686,0.044552095690048164,0.02872820027532437,0.018486846666163393,0.14696846601694855,0.1456080929694412,0.1783804530671831,0.1235604126430431,0.12293222648956453,0.12132267764790006,0.12540512908262902,0.03945916978582853,0.007174836914073542,0.06010702250804209,0.06056238055670624,0.0861658239895443,0.07528672813198338,0.0442317012091443,0.025770304977901858,0.022683602323434044,0.050348078047103235,0.127042601960241,0.09789941578992817,0.1077248432662712,0.054165123260664465,0.054333637729653515,0.07280122889511571,0.06859943405700353,0.05572349506715827,0.07463712538646383,0.0345361852497211,0.03885066288997892,0.07134541823224634,0.059426333483077236,0.04586087159838052,0.03804572582996501,0.06969806242079668,0.08760399597424198
63,Phycisphaerae,0.23477246481693817,0.25287255692586524,0.09645230296789138,0.2140765274494844,0.2373311368047354,0.12071709975356464,0.013819749820569553,0.25674890457409943,0.24500962773332155,0.2432620778205892,0.276984248991339,,0.04323904134919354,0.035300580226740964,0.3080587958969684,0.31568186556295047,0.06056622486541849,0.07612224365452315,0.2800078599800709,0.28936492084609694,0.09836096311043167,0.10149103006940739,0.04650264657414407,0.09599646968728293,0.08944633316626374,0.04525816848802741,0.03861199756533178,0.10346281603206316,0.03973244768199251,0.14851742445261826,0.15183792360022466,0.10934540196930614,0.11323822399087387,0.03044234457971776,0.05632906354836842,0.04749826832386713,0.02973680455673633,0.06466298184386456,0.018612370169476943,0.02000400120040014,0.0910568235295706,0.13597700240608224,0.2192686551661417,0.23008949665421113,0.13592421425144488,0.13064332391908604,0.1145435681635315,0.1202423143998298,0.2677660583658768,0.28013842257958066,0.26771486810914696,0.2751043113693332,0.23698341174174678,0.24158143969329146
64,Planctomycetia,0.3877139652192784,0.6527174439474419,0.2559471706866375,0.4626559131392123,0.45362333453524106,0.2540391317888628,0.061286604357681074,0.38616058835670947,0.37571131151299036,0.3959847559133242,0.42867185244523515,0.20193394369712958,0.024691232580552464,0.029054315237341963,0.09877295966495896,0.11582357951420481,0.07328056509565785,0.07716649331883382,0.24035736804629124,0.21638299252293006,0.20096515907629478,0.22022228333493687,0.14939896060041102,0.1878285238283148,0.18091411655560902,0.13454096719037764,0.1439726698336176,0.5448009696537048,0.09047125109240406,0.5286972871586771,0.5999738008427271,0.18079629732974564,0.18790801483841213,0.06130604151678954,0.14219148337959864,0.12408381838004509,0.06142407936942113,0.1730263469588666,0.09149767472657168,0.09443438386217112,0.17768199402500404,0.20820640425883646,0.544620761276576,0.5543942109875162,0.20812557565054227,0.23577209189658743,0.16824948154663796,0.17736553198177024,0.4529972576251864,0.4360181538520187,0.46751796375392474,0.4655190900055937,0.462580849856572,0.42351882556681575
65,Rhodothermia,,0.01962671679947149,,0.01656573904806429,,0.019167079295731936,,0.025298221281347035,,0.033027411741920226,0.048711312702861546,,,,,,,,,,0.01060653542715895,,,0.008292831913012185,,,,,,,,,0.013632280197058767,0.010147448193239254,,,0.0076780099211776415,,,,,,0.023829795864119575,0.034299717028501764,,0.01539646337665607,,0.01992996954463821,,,0.012719517237340857,0.020336295869552105,0.024339619175561773,0.03272391937346692
66,Rubrobacteria,0.037837008694065886,0.06206512807742012,0.043134781204521966,0.04057760787985625,0.04121011310371455,0.01564985471133573,0.021110016546037454,0.07155417527999328,0.042226306033658005,0.06808775357635102,0.04592546604358909,,,,,,,,0.016586234162292005,,,,0.008788174152965353,0.011727835361862253,0.012713348204286684,0.009760627636344927,0.015506951386005356,0.17312640481335229,0.014349673828147084,0.18551870412378377,0.2604886482476026,0.009819506972968168,0.019278955540750677,,,,,0.01583913107643211,,0.013095692814688732,0.01597242345784698,0.02158999837499285,0.0412744171706498,0.038348249442368525,0.021581616838757513,0.02434394609080005,0.015445051580380387,0.008912953338262313,0.0808981002113217,0.044293773773910854,0.05828815054341006,0.05380478145906489,0.024339619175561773,0.05343793656598063
67,Saprospiria,0.10362091585129486,0.17222374095679302,0.08069778636038868,0.11356898511390517,0.13459166579531123,0.0871347033452426,0.01784122030127294,0.06572670690061994,0.06215543952627404,0.08256852935480057,0.06888819906538363,,0.012750497677575155,0.016774516723399628,0.11912467150602796,0.10723179794185515,0.01229913683074462,0.014969983198983426,0.05745640055064874,0.06665527357649262,0.09185529126059283,0.08541742994878618,0.05488212999484517,0.06888543545979557,0.07521318228688627,0.03381180595982067,0.04494341494388962,0.02790184653555068,0.023796241975973347,0.06319141232895323,0.07929476947652234,0.22627519269474178,0.23254927959681168,0.04594452577953906,0.06013071161510433,0.06598370403740565,0.024279999248291235,0.057108799254871105,0.007598468303169561,0.022682405315355564,0.04791727037354093,0.07160592383423409,0.1199406756002683,0.11440382552221602,0.0715781254233747,0.09301808740545021,0.08506471118541768,0.07403655088868505,0.07907993319918567,0.07142156416201917,0.04926247843201931,0.06896373461088488,0.1110057425609891,0.09540579983874088
68,Spartobacteria,0.026754805427388343,,,0.01656573904806429,0.016823958224413904,0.02213223678193947,0.015957672558078225,0.021908902300206645,,,0.022962733021794544,0.126208714810706,,,,,,,,,0.0212130708543179,0.018529642184483178,0.008788174152965353,0.01658566382602437,0.008989694726836932,0.018260462247539935,,0.09148232168569118,,0.07296715783718756,0.04578085650259949,0.009819506972968168,,0.007175329429178656,0.008590101659300619,0.012582598659903927,,0.03657890636283138,0.021491713855208944,0.013095692814688732,,,0.023829795864119575,0.0320844473959874,,0.03266083097977151,,,0.031906641010091136,0.014006921128979034,0.022030850102822484,,0.01885338794399629,
69,Sphingobacteriia,0.02184520715484915,0.01962671679947149,0.046590888678177324,0.037042118608994416,0.04451200952953899,0.01564985471133573,,0.025298221281347035,0.03447763450168957,0.04045015314625514,0.028123489501577153,0.09359888798374458,,,,,,0.005658121810760757,,0.018486846666163393,0.023716934220887182,0.030727935312736047,0.02779064679759151,0.02622423709804984,0.02378449660959925,0.020705417970888963,0.015506951386005356,,0.013738766710529683,0.019501293222386636,,0.05006985766902511,0.0452131584506361,0.017575895837863394,0.017180203318601237,0.018873897989855892,0.01716855211567101,0.05783632921228633,0.043649877185291064,0.04660791231566526,0.03745865335462945,0.01762815985541682,0.033700420499620194,0.03638034375544995,0.017621316359737748,0.036107907233705945,0.01993947585070926,0.01543768802736096,0.012059576754873694,0.024260699053001704,0.04022264520776961,0.020336295869552105,0.04744665250703386,0.03534587268250742
70,Spirochaetia,0.13902204704056847,0.03399447068245025,,0.12506858711078508,0.10233614269876747,0.13643227033561273,0.015957672558078225,0.1245792920191795,0.13128692079588652,0.10953953254452764,0.1039681956682878,,0.012750497677575155,0.012680342746688418,,0.033909671909121815,0.01229913683074462,0.012651944993835252,0.016586234162292005,0.036973693332326786,0.038242407337646944,0.027794463276724767,0.015221564138699576,0.021940770906290267,0.028427910806409912,0.015432907361817828,0.01834807231845097,0.03691067352627811,0.007174836914073542,0.05159557211058446,0.03964738473826117,0.05378365472673937,0.038557911081501355,0.02029489638647851,0.01487849251609039,0.023539886610320714,0.021716691525129197,0.022399913984495447,0.010745856927604472,0.03024320708714075,0.017857712308579046,0.1727199869999428,0.12228501475804142,0.11440382552221602,0.1722027307241999,0.18152162611300868,0.1148901455612003,0.10583545694433329,0.12239133680611983,0.10574993547168735,0.12846082715210555,0.10269326028126691,0.12410819312960661,0.1335948414149516
71,Synergistia,0.01544689411561872,,0.008804850343139431,,0.016823958224413904,0.011066118390969736,,0.025298221281347035,0.02437936915541597,0.016513705870960113,0.016237104234287186,,,,,,,,,,,,,0.01854333588347487,0.008989694726836932,,0.006934919484578511,,,0.019501293222386636,0.0280349346047365,0.01388687993698876,,,0.008590101659300619,,,0.012932596368772909,,0.013095692814688732,,0.01762815985541682,0.0194569468472593,0.02711630722733202,0.017621316359737748,0.01539646337665607,0.025221663615265916,0.008912953338262313,0.026966033403773897,,,,0.015393726795176981,
72,Tepidiformia,,0.01962671679947149,,,,0.01564985471133573,,0.0282842712474619,0.03854716722458498,0.036925768887904185,,,,,,,,0.005658121810760757,,,,,,,,,,0.019729584892914265,0.004142394023732023,0.03900258644477327,0.0280349346047365,,,,,,,0.009144726590707844,,,,,0.0194569468472593,,,,0.008917204687580272,0.01543768802736096,,,0.022030850102822484,,0.015393726795176981,
73,Thermoanaerobaculia,0.3345242386392575,0.37239076846452074,0.08935947137938711,0.2153546076248358,0.26009208236795867,0.0857177844707708,0.007978836279039113,0.24066574330386117,0.25858225876267177,0.2536883632645563,0.23585756268580307,,,,,0.019577758204863373,,,0.016586234162292005,0.026144349280800106,0.047433868441774364,0.04724150353928588,0.017576348305930706,0.053100033019164945,0.03706546090080677,0.015432907361817828,0.012011632893689353,0.12162132938664587,0.04121630013158905,0.158429255078736,0.12744851066750426,0.03803078697427332,0.05008819577016254,,0.01487849251609039,0.028135545937142938,0.010858345762564598,0.024194672366692507,,,0.017857712308579046,0.10278895211157858,0.3188209397070466,0.32832014505214085,0.1027490480174813,0.09301808740545021,0.0690723704994422,0.07971987817855283,0.25808621294068385,0.2744784770672569,0.2634506499217335,0.28031649370283723,0.4143458271238849,0.3592186177648929
74,Thermodesulfobacteria,0.02184520715484915,,,,0.02913995042910116,,,,,,,,0.009015963371316719,,,,,0.008001792602336877,,,,,,,,,,,,0.013789496679456848,,,0.009639477770375339,,,,,,,,,,,,,,,,,,,0.014379932713576269,,0.023139305295980298
75,Thermoleophilia,0.0436904143096983,0.03399447068245025,0.04489610371393209,0.0641588314507709,0.02913995042910116,0.048236091763494,0.07312724241271307,0.1258570617804182,0.10765637922628146,0.10828761105722597,0.09040437031122063,0.13825472011112006,,,0.021058465757133066,,,,,,0.014999906250878898,0.020716769761626043,0.02485671015124058,0.02622423709804984,0.015570608011415585,0.016905902979910334,0.01961491437811273,0.134537831787836,0.02306387382213522,0.13720375960083017,0.20601385426169772,0.021957085097090014,0.013632280197058767,,,0.016645213450520186,0.0076780099211776415,0.03879778910631873,0.013160933160791356,0.010692588408073139,0.017857712308579046,0.024929982747211407,0.0583708405417779,0.06183469424008423,0.024920304582808018,0.03442753872328892,0.03783249542289887,0.029560921996961705,0.12932455305652266,0.09704279621200682,0.09346898101806077,0.08507282920912138,0.039246456657761775,0.06812027032901716
