,family,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
109,Cytophagaceae,0.015985513032634416,,0.024623628562540655,0.018263507434294623,0.014449569598886611,0.017723421780173457,,0.013301448074460369,0.010521071133233962,0.017442155257954565,0.010027613959936447,0.05606119105813881,0.005325330050886107,,,,,,0.014309095175803562,,0.011266577585945386,0.009825904278128048,,0.01903237623329594,0.01831428112898831,0.012869895625183623,0.005711582094897191,0.00881750566530432,0.0062093837566925955,0.00817450830534042,0.016539284037608848,0.05134558737409462,0.04574303684693085,0.006738783154362946,0.02541560748447032,0.017762988753509335,0.014964594500617434,0.022179062202331765,0.0061408659452604035,0.010734912730121303,0.025323219196014952,0.024704540308830143,0.01582375544258471,0.012104846257626636,0.02470831055537004,,0.00765817123416611,0.01714229740350895,0.020702891037108834,0.01698272673708892,0.016893434459987148,0.014965991011767727,0.020422628391494658,0.022300826623335025
110,Deferribacteraceae,0.013052116735521604,,,,0.010217388648599704,0.008861710890086728,,0.010860586874184576,0.010521071133233962,,,,,0.005306477404737652,,,0.005523428983933594,0.005028936776652038,,,,,,,,0.005755592296247547,,,,0.00817450830534042,0.009548960091317149,,,,,,,,0.012281731890520807,0.010734912730121303,,,,,,,0.017124191462928883,,0.014639154642505852,0.012008601238833667,,0.008640618939333617,0.011185934253567072,
111,Dehalococcoidaceae,,,,,,,,0.015359189252803046,0.021042142266467924,0.010070233033427314,0.010027613959936447,,,,,,,,,,,,,,,,,,,0.011560500511143929,,,,,,,,,,,,,,,,0.00843199095011761,,0.010841740824615753,0.010351445518554417,0.00849136336854446,0.016893434459987148,0.014965991011767727,,
112,Deinococcaceae,,,,,,,,,,,,,0.009223742215208093,,,,,,,,,,,0.010988347541611645,0.008190395512691892,,0.00989275037996262,,,0.00817450830534042,,0.02744537089664685,0.03543240398262308,0.013477566308725892,0.017971548400244536,0.025120659603493658,0.006109270122361993,,,,0.016346067703087646,,,,,,,,,,,,0.014440979025278787,0.007884532865712847
113,Demequinaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005711582094897191,,,,,0.00792279613759409,,,,,,,,,,,,,,,,0.007666268456952831,,,,,,
114,Dermabacteraceae,,,,,,,,,,,,,,,,,,,,,,,,0.010988347541611645,,,0.008077396861210942,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Dermacoccaceae,,,,,,,,,,,,0.029277002188455994,,,,,,,,,,0.006947963546354251,,,,0.009968978284752772,,,,,,,,,,0.008373553201164553,,,,,,,,,,,,,,,,,,
116,Dermatophilaceae,,,,,,,,,0.018223029752807485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Dermocarpellaceae,,,,,,0.017723421780173457,0.01422727983601522,,,,,,,,,,,,,,,,,,,0.005755592296247547,,,,,,,0.007731984443077383,,0.013920701531941524,0.017762988753509335,0.012218540244723986,0.014786041468221177,,0.006197804754462675,,,,,,,0.018758611886567078,0.013278366471904961,,,,,,
118,Desertifilaceae,,,,,,,,,,,,,0.005325330050886107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007554973565193743,,,
119,Desulfarculaceae,0.05220846694208642,0.03647352390418413,0.024623628562540655,0.03945368530836923,0.03683931867386995,0.050906653363611484,0.04718654900345159,0.11338785583313772,0.12928508655825666,0.09815249038111776,0.09245003270420486,,,,0.025721478235254717,0.016622858516380252,,,,,,0.01838258366199574,,0.010988347541611645,0.016380791025383784,,0.005711582094897191,0.05848871575729498,0.03343855488053361,0.0627895897104822,0.07272271345242091,0.019406807873198907,0.017289242815691882,,0.008037120776774875,0.008373553201164553,,,,,,0.04621796286669445,0.04613377839075398,0.04193241747203864,0.04511099683006389,0.05332859322459773,0.06078484974945636,0.04599761074171699,0.10505569810976857,0.09681643838401428,0.09466354744362727,0.09851821372274369,0.05667049389419105,0.05230007432559026
120,Desulfobacteraceae,0.20492238943060587,0.0765075091893077,0.04162152889297172,0.20364698010556206,0.17429559363848363,0.34922337493915706,0.1792110245579847,0.17779546974953653,0.18583916861269456,0.17178530689244476,0.17569799034411374,0.07867957924694431,,,0.018187831682290802,0.037169841622987546,0.009566859632171524,0.010057873553304076,0.024784079854830485,0.022481846213074776,0.061193179601600575,0.0547083196723404,0.021500743987479344,0.05383168918662896,0.07506621481707447,0.009968978284752772,0.01978550075992524,0.1196064661003408,0.03457238559564864,0.09944718564667261,0.056492409745866445,0.07174397039686205,0.06515085896123962,0.027784714733571386,0.0376974379549892,0.02960498125584889,,0.030482205379119373,0.00868449590450234,0.008765019540701566,0.028312219765708503,0.3414235398552466,0.20586091602077827,0.2077900669601953,0.34147564569909905,0.3577390787839057,0.3235520702661004,0.33151625411299335,0.2132749495964501,0.21363838237841296,0.21140430653588352,0.19967122446573918,0.20797015391216978,0.207709185656993
121,Desulfobulbaceae,0.18109077039140897,0.0790727155607339,0.04056764824363197,0.1817196045462651,0.14083698325135155,0.26243235271560067,0.20974182580738793,0.11971303267014333,0.12359460107585006,0.12084279640112777,0.12281268769726868,0.04577377082170635,,,0.018187831682290802,,0.005523428983933594,,0.014309095175803562,0.01589706591085828,0.07846263358603353,0.08815977420613254,0.015879351807502537,0.08546928566778936,0.07551171555207506,0.019089140092913175,0.01894317476808605,0.10942236767810208,0.04728925781820767,0.08991959135874462,0.08102561320620084,0.12577048961002224,0.1079712867778197,0.027784714733571386,0.042528445664673176,0.04624445905174328,0.013660743286509874,0.04310834825819273,0.010636291819660498,0.008765019540701566,0.04262532955422973,0.2679806909028625,0.15784146480731723,0.15813704931212685,0.2680215883759587,0.31186969851487606,0.19955378056197906,0.21314432316577436,0.11892905452712235,0.1203858530857692,0.11332460347790614,0.12003931464887145,0.1555341040549977,0.16254380906993987
122,Desulfohalobiaceae,,0.011533940982981885,0.013161883100029722,,,,,,0.010521071133233962,0.022517725612007385,0.010027613959936447,,,,,,,0.00871037400521299,,,0.013798683116522041,0.006947963546354251,,,,,,,,,,,,,,,,,,,0.007310183709783566,0.024704540308830143,0.011189084777289188,0.009883565582007928,0.02470831055537004,0.01460463673456467,,0.013278366471904961,0.01636707245688736,,0.02136869215853441,0.008640618939333617,0.012916404304868808,0.017630351458565147
123,Desulfomicrobiaceae,,0.011533940982981885,,,,,,0.007679594626401523,,,0.010027613959936447,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061408659452604035,,,,,,,,,,,,,,,
124,Desulfonatronaceae,,,,,,,,0.010860586874184576,0.010521071133233962,0.01424146013213046,,,,,,,,,,,,,,,,,,,0.0062093837566925955,,,,,,,,,,,,,,0.007911877721292355,0.0069887362453397725,,,,,,0.012008601238833667,,,,0.007884532865712847
125,Desulfovibrionaceae,0.0184584805050515,0.03647352390418413,0.009306856793215634,0.021088881867073465,0.014449569598886611,,,0.010860586874184576,0.025771255823948777,0.010070233033427314,0.014181187660383902,,,0.007504492314206371,,0.016622858516380252,,,,,,0.006947963546354251,0.006482718229087164,0.007769935060708123,0.0141861811620665,,,0.00881750566530432,,0.01634901661068084,0.028646880273951448,0.02096174826833704,0.020456907977403006,0.011671914804545887,0.011366205204945613,0.017762988753509335,0.012218540244723986,0.01810912845638725,0.00868449590450234,,,0.020171172695551,0.01582375544258471,0.012104846257626636,0.02017425108896008,0.01460463673456467,0.01531634246833222,0.01877844595072818,0.023146535844873237,0.020799507473494475,0.02266492069558123,0.014965991011767727,0.006458202152434404,0.013656411517361291
126,Desulfurellaceae,,,,,,0.015348933503616631,,0.013301448074460369,,,,,,,,,,,,,,,,,0.011582968415248612,,,,,,,,,,,,,,,,,,,,,0.011924635959463524,0.01531634246833222,,,0.00849136336854446,0.007554973565193743,,,0.007884532865712847
127,Desulfurobacteriaceae,,,,,,,,0.010860586874184576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007319577321252926,,0.007554973565193743,,,
128,Desulfuromonadaceae,0.11600975110281449,0.051581352172836485,0.03086735196066653,0.08566344309946787,0.06929770138064154,0.04518603675236991,,0.05848605021968571,0.06570406816805326,0.062888585137159,0.06099559446379677,,,,,,,,0.020236116462908824,,0.01781402330329444,0.03542780170259165,0.006482718229087164,0.028014899268408545,0.03474890524574584,0.005755592296247547,0.005711582094897191,0.02924435787864749,0.020594196100276806,0.049723592823336306,0.025264173680905798,0.00792279613759409,0.018939416584677154,0.006738783154362946,0.013920701531941524,0.011841992502339556,,0.02766215064035779,,0.006197804754462675,0.017906220014975525,0.07272819744004831,0.05920707143825144,0.049909559702057266,0.07273929674533079,0.05529226229286704,0.04594902740499666,0.054748107499324274,0.06587619589127633,0.0700215761480188,0.06841319534127648,0.06636985342481537,0.08370786705565378,0.0687357639573349
129,Dietziaceae,,,,,,,,0.010860586874184576,,,0.014181187660383902,,,,,0.023508271959274057,,,,,,,0.006482718229087164,,0.008190395512691892,,,,0.027066076297085975,,,,,,,,,0.012805087532889699,,0.006197804754462675,,,,,,,,,,,,,,0.011150413311667513
130,Dysgonamonadaceae,,,,,,0.012532351726590002,,,,,,,,,,,,,,,,,,,,,,,0.008781394722693868,,,,,,,0.005920996251169778,,0.0073930207341105884,,,,,,0.009883565582007928,,,,,,,,,,
131,Ectothiorhodospiraceae,0.07028779970274224,0.09988685897012772,0.05812130204501217,0.11598885026890406,0.1016617334539249,0.06328527407599312,0.047896160987764974,0.08412574418751145,0.09232202451134729,0.08779025626122942,0.08084520834544433,,0.01408949896398358,0.015919432214212954,,0.028791635517399605,0.022773681116356238,0.021920627202881408,,0.03179413182171656,0.038206823484182244,0.03741592877108035,0.021500743987479344,0.04184238084264588,0.037533107408537235,0.023022369184990187,0.01978550075992524,0.11428793564715915,0.038277212179563945,0.11704114719613055,0.07874274214261653,0.052553884157753146,0.04373870905383127,0.023343829609091774,0.019686844904219625,0.029006839168596043,0.012218540244723986,0.024519875842362655,0.0203669482282999,0.0247912190178507,0.023116830637175376,0.07614450710833202,0.11104849565890758,0.12364336592825267,0.0748081252021169,0.0813151759427874,0.07464262007674892,0.07855587543702472,0.08752941413683415,0.08276357246024714,0.08031047060936523,0.08853999685876962,0.07447962057198744,0.08491901781826436
132,Eggerthellaceae,,,,,,0.015348933503616631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006197804754462675,,0.014263172997509043,,,0.01008712554448004,,,0.007666268456952831,,,,,,
133,Elioraeaceae,0.00922924025252575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010351445518554417,,,,,
134,Elusimicrobiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061408659452604035,,,,,,,,,,,,,,,
135,Endomicrobiaceae,0.013052116735521604,0.011533940982981885,,,,,,,0.014879041487311537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01460463673456467,0.013264341670638157,0.007666268456952831,,0.012008601238833667,0.013085598064755342,0.012219680491303427,,
136,Endozoicomonadaceae,0.015985513032634416,0.011533940982981885,0.026323766200059443,0.023578086712119476,0.010217388648599704,0.008861710890086728,,0.010860586874184576,,0.017442155257954565,0.020055227919872895,,,0.011865644198060054,,,0.005523428983933594,,,,,0.013895927092708501,0.024256110548238074,0.010988347541611645,,0.009968978284752772,0.011423164189794381,0.00881750566530432,0.025601945098838164,0.01634901661068084,0.019097920182634297,0.07261362603245737,0.0821921220517085,0.03690983543780404,0.01607424155354975,0.015665483594340966,0.010581566249093503,0.0073930207341105884,0.00868449590450234,0.010734912730121303,0.010338160945814785,,0.013703774196550634,0.013977472490679545,,0.011924635959463524,,,0.019365781294143573,0.014707472779848216,0.015109947130387486,,0.017086796811923485,0.007884532865712847
137,Enterobacteriaceae,,,,,0.014449569598886611,0.015348933503616631,,0.010860586874184576,,0.01424146013213046,,,,,,,0.005523428983933594,,0.020236116462908824,,,,,0.01903237623329594,0.008190395512691892,,0.01713474628469157,,0.0062093837566925955,,,0.02240905149940547,0.018939416584677154,0.011671914804545887,,,,0.026655915337404152,0.00868449590450234,0.006197804754462675,0.012661609598007476,,0.013703774196550634,0.017118837747976793,,0.01460463673456467,0.018758611886567078,0.007666268456952831,,0.012008601238833667,,0.014965991011767727,0.014440979025278787,0.022300826623335025
138,Enterococcaceae,,,,0.010544440933536733,,,,0.007679594626401523,,,,,,,,,,,,,,,,,,,,0.00881750566530432,0.02404883987988127,,,0.08822452397772744,0.09718953740821348,0.05556942946714277,0.008037120776774875,0.011841992502339556,0.008639812663245068,,,,0.010338160945814785,,,,,,,,0.010351445518554417,,,0.012219680491303427,,0.007884532865712847
139,Entomoplasmataceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007554973565193743,,,
140,Erwiniaceae,0.00922924025252575,,,0.010544440933536733,,,,,,0.01424146013213046,,,,0.005306477404737652,,,,,,0.022481846213074776,0.01593334682357269,0.006947963546354251,,,,,,,0.0062093837566925955,,,0.00792279613759409,,0.011671914804545887,,0.005920996251169778,,0.012805087532889699,,,0.012661609598007476,,,,,,,,,,,,,
141,Erysipelotrichaceae,0.013052116735521604,,,,0.010217388648599704,,0.008214123843159522,0.059485884187354135,0.04586028584756979,0.049333865045633064,0.04254356298115171,,,,,,,,,,0.007966673411786345,0.006947963546354251,,0.007769935060708123,0.008190395512691892,,0.005711582094897191,0.019716542059609966,0.0062093837566925955,0.018278756253377788,0.023390079797927274,,,0.006738783154362946,0.011366205204945613,0.014503419584298021,,0.02863304618137644,,0.008765019540701566,0.02067632189162957,0.014263172997509043,,,0.014265349750363764,,,0.007666268456952831,0.057634409461983824,0.044122418339544646,0.048375434348456516,0.04320309469666808,0.00913327707251985,
142,Erythrobacteraceae,0.00922924025252575,0.011533940982981885,0.026323766200059443,0.010544440933536733,0.014449569598886611,0.015348933503616631,0.008214123843159522,0.010860586874184576,0.010521071133233962,,0.01736833685729687,0.10954451150103323,0.007531153982076137,,0.054563495046872405,0.06649143406552101,,0.005028936776652038,0.028618190351607124,,0.05038566671189872,0.06736300586744885,0.05345786399928689,0.06992941554637311,0.06291162166567546,0.048154740032977934,0.05234751457564165,0.01246983609817497,0.06301836243271812,0.011560500511143929,,0.03266652532553607,0.047663153171644504,0.03231806868046254,0.021264222832336588,0.02051093267690182,0.008639812663245068,0.02766215064035779,0.010636291819660498,0.008765019540701566,0.04446611155946791,,,,,0.022308951111158427,0.03338119450206023,0.027641124013015626,0.012677879810338969,,,,0.022371868507134143,0.015769065731425693
143,Eubacteriaceae,,0.011533940982981885,,,,,,0.017172095624275907,0.010521071133233962,,,,,,,,,,,,,,,,0.008190395512691892,,0.008077396861210942,,,,0.009548960091317149,0.011204525749702736,,,,,,0.01045531018908469,0.0061408659452604035,0.008765019540701566,0.007310183709783566,,,,,,,,0.007319577321252926,,,0.008640618939333617,,
144,Fastidiosibacteraceae,,0.011533940982981885,,,,,,0.013301448074460369,,,,,,,,,,,0.020236116462908824,0.022481846213074776,0.027597366233044082,0.021971389906300317,0.02750384412185508,0.015539870121416246,0.0141861811620665,0.008139636684843386,0.011423164189794381,0.019716542059609966,,0.014158663711743371,,0.01584559227518818,0.020456907977403006,0.009530078530791424,,0.005920996251169778,0.008639812663245068,0.01045531018908469,,0.013858712742249934,0.010338160945814785,,,,,,,,,,,,,0.007884532865712847
145,Ferrimonadaceae,,,0.04162152889297172,0.014912091375849666,0.014449569598886611,,,,,,,,,,,,,,,,0.007966673411786345,,,,,0.008139636684843386,,,0.10012330460910807,,,0.017715910735533164,0.024450681673113057,,0.011366205204945613,,,0.01045531018908469,,,,,0.011189084777289188,0.009883565582007928,,,0.010830289622333216,0.007666268456952831,,0.00849136336854446,,0.008640618939333617,0.006458202152434404,
146,Ferrovaceae,,,,,,,,0.007679594626401523,,,,,,,,,,,,,,,,,,,,,,,,,,0.006738783154362946,,,,,,,,,,,,,,,,,,,,0.011150413311667513
147,Fibrobacteraceae,0.00922924025252575,,,,0.014449569598886611,0.012532351726590002,,0.013301448074460369,,0.02014046606685463,,,,,,,,,,,,0.006947963546354251,,,0.011582968415248612,,0.005711582094897191,,,0.00817450830534042,0.009548960091317149,,0.010934677263457818,0.011671914804545887,,,0.006109270122361993,,,,,,,,,0.00843199095011761,,0.007666268456952831,0.017929229569917413,0.012008601238833667,0.007554973565193743,0.012219680491303427,,0.007884532865712847
148,Fimbriimonadaceae,,,,,,,,,,0.010070233033427314,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01045531018908469,,,,,,,,,,,,,,,,
149,Flammeovirgaceae,0.07325482349475029,0.041586215622316715,0.06902149726946177,0.0816768882613111,0.0736786373477399,0.056046380757184204,0.02597534032707979,0.052085544892890745,0.05466908925842246,0.050351165167136565,0.05013806979968224,,,,0.04812047951884298,0.016622858516380252,0.011046857967867188,0.014223981187716297,0.020236116462908824,0.01589706591085828,0.03186669364714538,0.03258883771649866,0.030406643748205068,0.020557315873755245,0.03474890524574584,0.019937956569505543,0.02212086233403329,0.02924435787864749,0.03285697043034522,0.031659734530017664,0.028646880273951448,0.07174397039686205,0.07044173070363352,0.02130990342576095,0.024111362330324626,0.023683985004679112,0.010581566249093503,0.01045531018908469,0.010636291819660498,0.016397850054841973,0.025323219196014952,0.057052691990036174,0.05920707143825144,0.05368150169386682,0.05706139900145506,0.07204296225828838,0.05305736668255263,0.05027108411726375,0.053287327241806834,0.04877916882512184,0.04896182465934662,0.05599761081957313,0.06649126073719078,0.06736547833472972
150,Flavobacteriaceae,0.15108917456657686,0.12998091365297237,0.5031731274510061,0.18384860978168122,0.15461714669598034,0.17656833861169516,0.033867700227251184,0.07906626590614133,0.0952723511771734,0.10561749508593912,0.0961814942653478,0.08618916073713347,0.2663729878525191,0.2484995663301081,0.280588201231262,0.29596158163860353,0.2138501656372891,0.20191040247333514,0.1930402477840755,0.14827795958251178,0.28166443964863463,0.2839329317413723,0.4095928923527045,0.2718367053903658,0.2699105044613775,0.2923478307017348,0.31481129671799746,0.04829546753816773,0.4890456405027616,0.043255432132325605,0.03572893706168638,0.4053034891723991,0.4004988818177886,0.6556389281219072,0.25968731974666553,0.25218161837046915,0.3808873930843306,0.3440734406713577,0.42327452602706633,0.46047645589640035,0.1543816650330282,0.1687641388268312,0.10732193098388393,0.10690710747102201,0.16878989451394444,0.1875999555823996,0.18187148999120348,0.18700038735834643,0.06905275434332953,0.07353736389924108,0.06229990801608607,0.06636985342481537,0.12932539731903034,0.12931595392420117
151,Fortieaceae,,,,,,,,,,,,,,,,,,0.007111990593858149,,,,,,,,,,,,,,,,,0.013920701531941524,0.008373553201164553,0.008639812663245068,,0.0061408659452604035,,,,,,,,,,,,,,,
152,Francisellaceae,,0.011533940982981885,,,,,,,,,,,,,,0.023508271959274057,0.007811308179883532,,,0.022481846213074776,0.023900020235359032,0.029477712834384145,0.024256110548238074,,0.011582968415248612,0.009968978284752772,0.00989275037996262,0.01246983609817497,,,0.016539284037608848,0.06033821774793152,0.047663153171644504,0.08603502391147869,,,0.006109270122361993,0.0073930207341105884,0.0061408659452604035,0.008765019540701566,0.007310183709783566,,,0.012104846257626636,,,,,,,0.007554973565193743,,,
153,Frankiaceae,0.00922924025252575,,,,,,0.008214123843159522,0.010860586874184576,,,,,,,,,,,,,,,,,,,,0.00881750566530432,,,0.009548960091317149,,0.007731984443077383,,,0.005920996251169778,,0.012805087532889699,,,,,,,,,,,,0.00849136336854446,0.010684346079267205,,,
154,Fusobacteriaceae,0.0412744171706498,,0.11206939630678162,0.048320698738922904,0.03065216594579911,,0.008214123843159522,0.034344191248551814,0.06043895223354535,0.049333865045633064,0.0375198958449137,,,,0.04812047951884298,,,,0.03504998186163908,0.022481846213074776,0.04713147551002643,0.04339001843992733,0.011228397343931905,0.03961905049389946,0.027164468800209552,0.008139636684843386,0.013990461756514725,0.01246983609817497,,,0.021352123878617745,0.10717759957533701,0.09115875216615629,0.03929352040288421,0.06014430464562806,0.054909060346608786,0.017279625326490137,0.01810912845638725,,0.006197804754462675,0.023116830637175376,0.030256759043326503,0.038760126648920736,0.025198246883266228,0.03026137663344012,0.022308951111158427,,,0.03105433655566325,0.018987265713717016,0.033786868919974296,0.03456247575733447,0.02501250938281934,0.023653598597138538
155,Gaiellaceae,0.013052116735521604,0.028252270131680655,0.03355634938133932,0.023578086712119476,0.017697036260052198,0.008861710890086728,0.011616525342008407,0.029742942093677067,0.018223029752807485,0.02848292026426092,0.022422426466543747,,,,,,,,,,,,0.006482718229087164,,0.011582968415248612,0.008139636684843386,0.005711582094897191,0.09496744239101186,0.017562789445387736,0.09248400408915143,0.12668127104390728,0.00792279613759409,0.013392189898742178,,,,,0.01045531018908469,,0.006197804754462675,0.007310183709783566,,0.023735633163877067,0.02096620873601932,,,0.00765817123416611,0.007666268456952831,0.03803363943101691,0.024017202477667334,0.028268122647089028,0.02592185681800085,0.011185934253567072,0.023653598597138538
156,Gallionellaceae,0.00922924025252575,,,,0.010217388648599704,,,0.007679594626401523,,,,,,,,,,,,,0.007966673411786345,,0.006482718229087164,0.015539870121416246,0.008190395512691892,0.011511184592495094,0.01978550075992524,,,,,,,0.011671914804545887,,,0.010581566249093503,,0.010636291819660498,0.01239560950892535,0.007310183709783566,,0.013703774196550634,0.0069887362453397725,,,0.010830289622333216,,,,0.007554973565193743,,,
157,Geminicoccaceae,,0.01631145576574385,,,0.02284677557080365,,0.008214123843159522,,,,,,,,,,,,,0.01589706591085828,,0.006947963546354251,,0.007769935060708123,,,,0.01763501133060864,,0.014158663711743371,0.009548960091317149,0.00792279613759409,,,,,,,,,,,0.01582375544258471,0.009883565582007928,,0.01460463673456467,0.02026161658315212,0.010841740824615753,0.012677879810338969,0.00849136336854446,,,,0.011150413311667513
158,Gemmataceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00881750566530432,,0.00817450830534042,0.025264173680905798,,,,0.011366205204945613,0.008373553201164553,,0.01045531018908469,0.010636291819660498,,,,,,,,,,0.007319577321252926,,,,,
159,Gemmatimonadaceae,0.11819194390807698,0.11122929873778109,0.07445485434572507,0.11454194726343582,0.11915420340184661,0.09037207350473982,0.018367339288906513,0.13908337409367263,0.13473545115393093,0.13283549692183313,0.12802400478781512,,0.007531153982076137,0.005306477404737652,,0.016622858516380252,0.05550977429062676,0.05153126755547699,0.020236116462908824,0.035546920019473724,0.07515744665204939,0.08072804131525871,0.043967934217290616,0.08687051488251159,0.06949781049149167,0.03204578167402611,0.03474219755556284,0.06419241019276897,0.07025115778155094,0.07755019499051667,0.06684272063922005,0.02856604771914354,0.028930436705861692,0.011671914804545887,0.013920701531941524,0.026479500224274085,0.017279625326490137,0.08098648448351545,0.04636252117590846,0.045544377521487406,0.10023218915950895,0.07941398631641032,0.13215441245904114,0.13223309525939209,0.07942610596338151,0.08963329329140916,0.0754242395071074,0.09544427258029074,0.1159639135792331,0.12765318217578783,0.11969329145054387,0.12640135786502038,0.11407459407340888,0.1208676000835994
160,Geobacteraceae,0.06906530993034873,0.0326229115314877,0.01861371358643127,0.057754281555789,0.049000874566892005,0.0415651084178617,0.008214123843159522,0.05430293437092288,0.0648562382199401,0.04723357972508197,0.05672475064153561,,,,,,,,0.014309095175803562,,0.01593334682357269,0.019651808556256097,,0.01903237623329594,0.023165936830497225,0.005755592296247547,0.00989275037996262,0.01763501133060864,0.019635795537201402,0.03370436118040738,0.03167031776097682,0.019406807873198907,0.010934677263457818,,0.013920701531941524,0.005920996251169778,,0.01956009430000079,,,0.016346067703087646,0.0504279317388775,0.03710999595374555,0.03763549647474907,0.0504356277224002,0.04461790222231685,0.03157544889753363,0.0484857389565509,0.05378768870975224,0.06064046375721079,0.04657198483734076,0.0646604713613129,0.047895309032241984,0.05230007432559026
161,Geodermatophilaceae,,,0.01611994882461703,,,,0.008214123843159522,0.02172117374836915,0.010521071133233962,0.030210699100281943,0.020055227919872895,0.3192252526113213,,,,0.033245717032760504,,,,0.022481846213074776,0.013798683116522041,0.006947963546354251,0.006482718229087164,0.020557315873755245,0.008190395512691892,,,,,0.00817450830534042,,0.017715910735533164,0.028930436705861692,0.011671914804545887,0.013920701531941524,0.005920996251169778,,0.012805087532889699,,,0.023116830637175376,,,,,,,,0.021958731963758776,0.00849136336854446,0.010684346079267205,0.014965991011767727,0.006458202152434404,0.011150413311667513
162,Gloeobacteraceae,,,,,,0.012532351726590002,,0.007679594626401523,,,0.010027613959936447,,,,,0.016622858516380252,,0.007111990593858149,0.020236116462908824,0.022481846213074776,,,0.009167948040618362,0.007769935060708123,0.011582968415248612,0.008139636684843386,0.005711582094897191,,,,,,0.007731984443077383,,0.01607424155354975,0.011841992502339556,0.006109270122361993,0.016531296920536676,,,0.010338160945814785,,0.013703774196550634,,,,,,,,,,,
163,Gloeomargaritaceae,0.00922924025252575,,,,0.010217388648599704,0.04060946094063692,0.061468874307267565,,,,,,,,,,,,,,,0.009825904278128048,,0.007769935060708123,,,,,,,,,0.010934677263457818,,,0.008373553201164553,,0.01045531018908469,,,,0.0174687479784702,,0.009883565582007928,0.017471413945365305,0.027965750217212447,0.039049164561447934,0.04198988165763388,,,,,0.00913327707251985,0.011150413311667513
164,Glycomycetaceae,,,,,,,,0.007679594626401523,,0.010070233033427314,,,,,,,,,,,,,,,,,,,,0.011560500511143929,,,,,,,,,,,,,,,,,,,,,,0.012219680491303427,,
165,Gordoniaceae,,,,,,,,0.03166377980657928,0.044637124461934616,0.02014046606685463,0.020055227919872895,0.04364357804719848,,,,,,,,,,,,,,,,,,,0.013504268867700139,,0.007731984443077383,,,,,0.0073930207341105884,,,,,,,,,,,0.04140578207421767,0.026852048684720266,0.02266492069558123,0.028657690978208254,,
166,Gottschalkiaceae,,,,,,,0.008214123843159522,,,,,,,,,0.023508271959274057,,,,,,,,,,,,0.00881750566530432,0.008781394722693868,,0.019097920182634297,0.00792279613759409,0.021869354526915637,,,,,,,,,,,,,,,0.013278366471904961,0.010351445518554417,0.00849136336854446,,,,0.007884532865712847
167,Gracilibacteraceae,,,,,,0.017723421780173457,0.01422727983601522,0.010860586874184576,0.010521071133233962,,0.010027613959936447,,,,,,,,,,,,,,,,,,,,,,0.007731984443077383,,,,,,,,,0.0100855863477755,,,0.01008712554448004,,,0.010841740824615753,,0.00849136336854446,,,,
168,Hafniaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012418767513385191,0.00817450830534042,,,,,,,,,0.0061408659452604035,,,,,,,,,,,,,,,
