,family,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
224,Lepetodrilidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02458108230429969,,,,,,,,,,,,,,,,,
225,Lepidodasyidae,0.054635836470815304,,,0.0939533838423878,0.12722833945199563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1573461282981561,0.22827435497979007,,,,,,,,,0.03926856307863329,
226,Lepidopleuridae,,,,0.03551104121142175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Leptosphaeriaceae,,,,,,,,,,,,,,,,,,,,,0.009397234612803269,,,,,,,0.03287979746107146,,,,,0.009499713825431449,,,,,0.008252634300259694,,,,,,,,,,,,,,,,
228,Lernaeopodidae,,,,,,,,,,,,,,,,,,,0.015586992159713741,,,,,,,,,,,,,,,,,,,0.008252634300259694,,,0.011869906538207608,,,,,,,,,,,,,
229,Leucosoleniidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013434624130588352,0.031023602427884885,,,,,,,,,,,,,,,,,,,,
230,Lichtheimiaceae,,,,,,,,,,,,,,,,,,,,,,,,,0.013004571910681174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06350006350009525
231,Limacinidae,,,,,,,,,,,,,,,,,,,,0.035775766712996204,,,,,,,,,,,,,,,0.01041949351864594,,,,,,,,,,,,,,,,,,,
232,Limidae,,,,,,,,,,,,,,,0.03982712718088643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Limnocytheridae,0.054635836470815304,,,0.1464157737903536,0.134110445196455,0.15765974932847446,,0.1840232100379442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04417065168615432,0.20750192912846485,0.1286180282377182,0.04417065168615432,0.130066495428618,,0.11646244823791244,0.03566881875032109,,,,0.08330120172105986,
234,Limoniidae,,,,,,,0.04612656040144426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Lineidae,,,,,,,,,,,,,,,,,,,,,0.02301842979458866,0.022838630871207796,0.0417149758616362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Litheliidae,,,,,,,,0.06311944030978031,0.06108472217815261,,0.09901475429766743,,,,,,,0.0431799967499857,0.012726725805353542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03566881875032109,,0.038895492079220696,,,
237,Lobulomycetaceae,,,,,,,,,,,,,,,,,,,,,,0.01614935076204746,,,,0.022054054569561544,,,,0.042107596053325945,,0.013814474099888441,,,,,,,,,,,,,,,,,,,,,,
238,Lomentariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,0.02124200588045929,,,,,,,,,,,,,,,,,,,,,
239,Longidoridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034380708208626445,,,,,,,,,,,,,,,,,,0.04965975478570227,,,,,,
240,Lophodiniaceae,,,,0.03551104121142175,,,,0.0998005980069749,,0.0944911182523068,,,,,0.009956781795221607,0.024234562451752206,,,0.008999154119267315,,,0.009323832009705789,,,,,,,,,0.042144975196108964,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
241,Loxocephalidae,,,,,,,,,,,,,,,,,,,0.008999154119267315,0.00701620509935811,0.013289696638228264,,,,0.022524579279982863,,0.04046670959137694,,,,,0.009768308314557043,,,,0.010216855368051905,,,,,0.011869906538207608,,,,,,,,,,,,,
242,Lumbrineridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016786582810434273,,,0.04067259173910421,,,,,,,0.038895492079220696,,,
243,Lymnaeidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027767067240353285,
244,Lyonsiidae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10040241611281235
245,Macrostomidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023269451574769878,,,,,,,,,0.01331795258076845,,,0.01331795258076845,,,,,,,,,
246,Malasseziaceae,,,,,,,,,,,,0.13293576275338564,,,,,,,,,,,,,,,,0.04649905549752771,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Maldanidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18881456524766038,,,0.18857957503184486,,,,,,,,,
248,Malleidae,,,,,,,,,,,,,,,0.02634316848869161,,,,0.008999154119267315,0.023270119766749076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Mallomonadaceae,,,,,0.042409446483998546,,,,0.06108472217815261,,,,0.06340426249482414,0.05796087030059365,,,0.028490144114909487,,0.012726725805353542,,0.024862745797205803,0.029484545671455458,0.0417149758616362,0.04815541494560773,0.03440686318251846,0.049314365197029475,0.046726931351599776,0.04649905549752771,,0.024310831916315757,0.02980099775410749,0.02184260141652595,0.02124200588045929,0.0537344556389138,0.03125848055593782,0.03230853348756192,0.06021110897089117,0.011670987352732655,0.042894363300367125,0.033709993123162106,0.011869906538207608,,0.046398841899359104,,,,,0.04965975478570227,,,,,,
250,Malvaceae,0.054635836470815304,,,0.05022019609518254,0.0948304052263602,,,,0.08638684255813601,0.0668153104781061,,,0.0708881205008336,,0.009956781795221607,,,,,,0.03116710127760915,0.03488658491215499,0.0481683050859088,0.04223509285110283,0.03901371573204352,0.031189143077590267,0.05224229744107161,,,0.042107596053325945,0.05161684222636018,0.04257906879250228,0.03679223343963235,,0.027567388637586503,0.02396064971707363,,0.008252634300259694,,0.04767312946227961,0.0222065617395004,,0.03280893574623933,0.04981354813867179,,,,,,,0.055006532413609206,,0.05553413448070657,
251,Mamiellaceae,,,,,,,,,,,,,0.13071123569027412,0.12065517300421219,,,0.2947043422663625,0.34723447944666175,0.008999154119267315,,0.06373514607287818,0.06114045521456489,0.13409488623762356,0.07555243092086505,0.05959443516119298,0.14461810705150144,0.14018079405479933,,,,,,,0.08774799861437137,0.03898617489048479,0.038227972357472405,0.4031597256056874,0.059510592254478405,0.2956289974610651,0.3071126533019794,0.04894087842323964,,,,,,,,,,0.055006532413609206,,,
252,Marchantiaceae,,,,,,,,,,,,,,,,,,,,,,,,,0.01839124196894151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Massarinaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023249527748763855,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Melampsoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023927371020851115,0.030040732808154565,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
255,Melitidae,,0.08164965809277261,,0.03551104121142175,,,,,,,,,,,,0.027983662310423863,,,0.01799830823853463,0.017186122424140717,0.009397234612803269,0.018647664019411578,,0.01335590905981797,0.013004571910681174,,,0.06151246852292455,,0.048621663832631515,,0.02184260141652595,0.028499141476294346,,,0.010216855368051905,,,,,0.051739723069319676,0.016311094120732537,,,0.016311094120732537,,,,0.03566881875032109,,,,0.03926856307863329,
256,Membraniporidae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,0.018888107730216264,0.026009143821362348,,0.046726931351599776,,,,,0.032397813515894665,0.039168323515394274,0.031023602427884885,,0.012513041213771196,,,,0.033709993123162106,,,,,,,,,,,,,,
257,Merulinidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,0.009417214581382252,,,0.009417214581382252,,,,,,,,,
258,Mesodiniidae,,,,,,,,,,,,,,,,,,0.024929982747211407,0.020122720350678965,0.02104861529807433,0.05398300293746392,0.046619160048528945,0.06812027032901716,0.04006772717945391,0.03185456550449977,0.04410810913912309,0.023363465675799888,,,,,0.04684716094439041,0.05289216809432088,,0.01041949351864594,0.010216855368051905,,0.06953793263724065,0.16887527718890702,0.12154310870109943,0.08393291405217136,,,,,,,,,,,,,
259,Mesostigmataceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010216855368051905,,,,,,,,,,,,,,,,,,
260,Metschnikowiaceae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,0.023249527748763855,,,0.08940299326232247,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
261,Microascaceae,,,,,,,,,,,,0.043827623087778725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Microbotryaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013814474099888441,,,0.01041949351864594,,,0.008252634300259694,,,0.011869906538207608,,,,,,,0.060820529988352766,,,,,,0.0777713771047819
263,Microstomidae,,0.1,,0.06150692760785472,,,,0.06311944030978031,,,,,,,,,,,,,,,,,,,,,,0.034380708208626445,,,,,,,,,,,,,,0.028759865427152538,,,,,,,,,,
264,Microthamniaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,,,,,,,,,,,,,
265,Milnesiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1270001270001905,,,,,,,,,,,,,,,,,,,,,,,,,
266,Moniligastridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009417214581382252,,,0.009417214581382252,,,,,,,,,
267,Monocelididae,,0.05773502691896258,,,,,0.16631167868819408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03511474936103118,,,,,,
268,Monodopsidaceae,,,,,,,,,,,,,0.05490970202873461,,,,,0.024929982747211407,,,0.013289696638228264,,,0.018888107730216264,0.013004571910681174,,,,,,,0.009768308314557043,0.009499713825431449,,0.01041949351864594,0.007224407713151682,,,0.042894363300367125,,,,,,,,,,,,,,,
269,Monomastigaceae,,,,,,,,,,,,,,,,,,,,,0.009397234612803269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Mortierellaceae,,,,,,,,,,,,,,,,,,,,,,,,0.018888107730216264,,,,,,,,,,,,,,,,,,,,,,,,,0.03566881875032109,,,,,0.04490132550669373
271,Mrakiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024310831916315757,,,,,,,,,,,0.016786582810434273,,,,,,,,,,,,,
272,Musaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013814474099888441,,,,,,,,,,,,,,,,,,,,,,
273,Mycalidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,0.013434624130588352,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
274,Mycenaceae,,,,,,,,,,,,0.1102970993347264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Mycosphaerellaceae,,,,,,,,,,,,,,,,,,,,,,,0.0240841525429544,,,,,,,,,,,,0.01041949351864594,0.02043371073610381,,,,,0.008393291405217137,,,,,,,,,,,,,
276,Myidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011670987352732655,,,0.008393291405217137,,0.1136534873094985,,,,,,,,,,,
277,Myrtaceae,,,,,,,,0.04463218426774518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Mytilidae,,,,,,,,,,,,,,,0.009956781795221607,0.013991831155211932,,,,,,,,0.01335590905981797,,0.031189143077590267,,,,,,0.013814474099888441,0.02513388030837367,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
279,Myxidiidae,,,,,,,,,,,,,,,,,,,,,,,,,0.022524579279982863,,,0.023249527748763855,,,,,0.009499713825431449,,,,,,,,,,,,,,,0.03511474936103118,,,,,,
280,Naididae,0.03863337046431279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Neanuridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024310831916315757,,,,,,,,,,,,,,,,,,,,,,,,
282,Nebaliidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,,,,,,,,,,,,,
283,Nematoplanidae,0.03863337046431279,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023249527748763855,,,,,,,,,,,,,,0.03523599050126418,0.03280893574623933,,0.03523599050126418,,0.09740465098831573,0.08601321838024803,,,,,,
284,Nemertodermatidae,,,,,,,,,,,,,,,,,,0.03525631971083364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Nemouridae,,,,,,,,,,,,,,,,,,,,,,,0.0240841525429544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Neodasyidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,,,,,,,,,,,,,
287,Neogosseidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028759865427152538,,,,,,,,,,
288,Neolectaceae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Nephroselmidaceae,,,,,,,,,,,,,,,,,,0.03525631971083364,,,0.009397234612803269,0.020848722184490624,,,0.013004571910681174,,,,,,,,,,,0.014448815426303364,0.03476289997254991,,,,,,,,,,,,,,,,,
290,Nephtyidae,,,,,,,,,,,,,,,,,,,,,0.018794469225606538,,,,,,,,,0.06432041541566332,,,,,,,,,,,,,,0.0643090141188591,,,,,,,,,,
291,Nerillidae,,,,,,,,,,,,,,,,,,,0.01799830823853463,0.015688711546245397,,,,,,,,,,,0.042144975196108964,,,,,,,,,,,,,,,0.03539961627023944,,,,,,,,
292,Noctilucaceae,,,,,,,,,,,,,,,0.009956781795221607,0.009893718691067562,,,,0.009922412407903508,0.10714495969409302,0.10213746228209175,0.0417149758616362,0.12094290040659052,0.14481278407630194,0.04410810913912309,0.04046670959137694,0.04026936331284146,,,,0.0436852028330519,0.02513388030837367,,,,,0.056577210306002816,,,0.011869906538207608,,,,,,,,,,,,0.027767067240353285,0.0777713771047819
293,Noelaerhabdaceae,,,,,,,,,,,,,0.0708881205008336,0.07482716180196243,0.10584204230878755,0.08218339977222039,0.06978631577988531,0.0863599934999714,0.14057128108688316,0.1253134300257021,0.05147077375600676,0.06723510878961335,0.03406013516450858,0.06264476634093873,0.05959443516119298,0.022054054569561544,0.05722856952873867,0.023249527748763855,,,,0.04785474204170223,0.05699828295258869,0.031023602427884885,0.11366325517522129,0.11536453976630169,0.054964970992931274,0.031962315207245885,0.042894363300367125,,0.046731868772815495,,,,,,,,0.03566881875032109,,,,,
294,Notheiaceae,,,,,,,,,,,,,,,,,0.028490144114909487,,,,,,,,,,,,,,,,0.009499713825431449,,,,,,,,,,,,,,,,,,,,,
295,Notoscyphaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010216855368051905,,,,,,,,,,,,,,,,,,
296,Nowakowskiellaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016453987003011768,,,,,,,,,,,,,,,,,,,,,
297,Nuculidae,,,,0.1879067676847756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Oenonidae,,,,,,,,,,,,,,,,,,,0.008999154119267315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Oerstediidae,,,,,,,,,,,,,,,,,,,,,,,,,0.013004571910681174,,,,,,,,,,,,,,,,,,,0.028759865427152538,,,,,,,,,,
300,Oikopleuridae,,,,,,,,0.04463218426774518,,,,,0.152038080392536,0.1419745572840903,0.11781023096688968,0.16935318471947328,0.2717786532523045,0.26965899327451004,0.13195350164129813,0.09148012231826096,0.06644848319114133,0.047542401358950846,0.11296468864946485,0.14752083727841156,0.11918887032238595,0.16206354136476445,0.16186683836550775,0.04026936331284146,,,,0.12200613174429434,0.11439170250039354,0.31332302592620515,0.01473538904712765,0.019113986178736202,0.07374324691289906,0.05597208905441933,0.06782194340594867,0.04767312946227961,0.032507077832271816,,,,,,,,,,,,,
301,Olindiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011869906538207608,,,,,,,,,,,,,
302,Olpidiaceae,,,,,,,,,,,,,,,,,,,,,0.013289696638228264,,,,,,,,,,,,,,,,,0.008252634300259694,,,,,,,,,,,0.05044332723053183,,,,,
303,Oltmannsiellopsidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01041949351864594,0.010216855368051905,,,,,,,,,,,,,,,0.038895492079220696,,,
304,Onuphidae,,,,0.0939533838423878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Oocystaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010216855368051905,,,,,,,,,,,,,,,,,,
306,Opheliidae,,,,,,,,,,,,,,,0.04452808186249581,0.0648774520934132,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,0.04417065168615432,0.03280893574623933,,0.04417065168615432,0.025031308716087945,,,,0.07738232325341368,,0.057928444636349226,,
307,Ophryoscolecidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027767067240353285,
308,Orphellaceae,0.03863337046431279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Oweniidae,,,,,,,,,,,,,,,,,,,,,,,,0.01335590905981797,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055006532413609206,,,
310,Oxytrichidae,0.03863337046431279,,,0.03551104121142175,0.042409446483998546,0.04372694694466261,,,,,,,,,,0.013991831155211932,,,0.012726725805353542,,0.01627648780002011,0.018647664019411578,,0.018888107730216264,0.01839124196894151,0.022054054569561544,,0.023249527748763855,,,,0.0662518903662321,0.051157524570562524,0.043873999307185683,0.027567388637586503,0.02284558311924769,0.02458108230429969,0.014293981904335416,,,0.03140482078567693,0.009417214581382252,0.046398841899359104,,0.009417214581382252,,0.04356068418690321,,,,,,,0.06350006350009525
311,Pallaseidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1270001270001905,,,0.03783249542289887,0.032907974006023535,0.043873999307185683,0.01041949351864594,0.007224407713151682,,,,,,,,,,,,,,,,,,
312,Palmariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023927371020851115,,,,,,,,,,,,,,,,,,,,,,
313,Palmophyllaceae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,,,,,,,,,,0.01041949351864594,,,,0.042894363300367125,,,,,,,,,,,,,,,
314,Pandaridae,,,,,,,,,,,,,,,,,,,0.008999154119267315,,,0.013185889681414318,,,,,,,,,,,,,,,,0.011670987352732655,,,,,,,,,,,,,,,,
315,Paralacydoniidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025031308716087945,,,,,,,,
316,Parameciidae,,,,,,,,,,,,,,,,,,,,,,0.009323832009705789,,,,0.022054054569561544,,0.023249527748763855,,,,0.019536616629114087,,,0.023298695798810796,0.007224407713151682,,0.008252634300259694,,0.033709993123162106,0.008393291405217137,,,,,0.05597170785495562,0.04356068418690321,,,,,,,
317,Paraonidae,,,,,,0.04372694694466261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12706846175197414,0.16269036695641684,,,,,0.05044332723053183,0.14817586788796377,0.12900175326301547,0.22806451459793553,,
318,Parazoanthidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01041949351864594,,,,,,0.020559281205269585,,,,,,,,,,,,,
319,Parvicapsulidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
320,Paulinellidae,,,,,,,,,,,,,0.03170213124741207,,0.019913563590443214,,,,0.012726725805353542,0.00701620509935811,0.01627648780002011,0.03488658491215499,0.0240841525429544,0.01335590905981797,0.026009143821362348,,0.03304093002275449,0.03287979746107146,,0.048621663832631515,0.05161684222636018,0.016919206304810308,0.018999427650862898,,0.01041949351864594,,,0.03957824372755724,,,0.0222065617395004,,,,,,,,0.05044332723053183,0.044676705160877024,,,,
321,Pavlovaceae,,,,,,,,,,,,,,0.033463724070512735,0.024389034878525603,0.009893718691067562,,,,,,,,,,,,,,,,,0.023269451574769878,,,,,,,,,,,,,,,,,,,,,
322,Pectinariidae,,,,,,,,,,,,,,,,,,,,,,0.0785640049737169,,0.01335590905981797,0.01839124196894151,,,,,,,,,,0.01473538904712765,,,,,,,,,,,,,,,,,,,
323,Pectinidae,,,,,,,,,,,,,,,,,,,0.015586992159713741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Pedinomonadaceae,,,,,,,,,,,,,,,,,,,,0.00701620509935811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Peniophoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010216855368051905,,,,,,,,,,,,,,,,,,
326,Perkinsidae,,,,,0.042409446483998546,0.04372694694466261,,0.04463218426774518,,,0.09901475429766743,,,,,0.009893718691067562,,,,,,0.009323832009705789,,,0.01839124196894151,,,0.03287979746107146,,0.024310831916315757,,,,,,,,,,,,,,,,,,,0.07133763750064218,0.06318240236065634,,,0.03926856307863329,0.04490132550669373
327,Peronosporaceae,,,,,0.042409446483998546,,,0.07730521080451097,,0.0668153104781061,,,,0.033463724070512735,,,,,,0.00701620509935811,0.021012855394742028,0.03229870152409492,0.03406013516450858,0.04006772717945391,0.04112406723320029,0.054021180454921484,0.05224229744107161,0.04649905549752771,,0.024310831916315757,0.06663705677550291,0.03783249542289887,0.03554467440716411,,0.018047092163429385,0.02396064971707363,,0.011670987352732655,,0.033709993123162106,0.01876797013703025,,,0.028759865427152538,,,,,0.06178020632152155,,,,,
328,Petrosiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01041949351864594,,,,,,,,,,,,,,,,,,,
329,Peyssonneliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012513041213771196,,,,,,,,,,,,,,,,,,
330,Pfiesteriaceae,0.054635836470815304,,,0.10653312363426524,0.11220484863656274,,,0.12623888061956062,0.08638684255813601,0.0944911182523068,0.09901475429766743,,,,0.04452808186249581,0.04079284719341926,,,0.028457824031771276,0.031377423092490794,0.06162178827190035,0.051068731141045876,0.03406013516450858,0.0231331130728742,0.03185456550449977,0.031189143077590267,,0.13151918984428584,,0.16843038421330378,0.16857990078443585,0.02930492494367113,0.04248401176091858,,0.04167797407458376,0.043346446278910086,0.03476289997254991,0.020214743069426746,,,0.01876797013703025,,0.05682674365474925,0.07044699536763468,,0.025031308716087945,,,0.07975790340283705,0.06318240236065634,0.08697296430744211,0.057928444636349226,,
331,Phaeocystaceae,,,,,,,,,,,,,0.11861851355835636,0.12065517300421219,0.061377725122970656,0.04846912490350441,0.15075567228888181,0.11693198396964659,0.03367175148507369,0.018563133840324784,0.13487569011434924,0.1351151623708272,0.18963880676212455,0.17103909002773882,0.14126581004775776,0.18971615086447616,0.1668485179664424,,,,0.02980099775410749,0.033838412609620616,0.03554467440716411,0.06937088393567811,0.05985543326305856,0.06461706697512384,0.1772567053091061,0.09729712345306704,0.25376647553023207,0.29771859806932394,0.07918215275267133,,,,,,,,,,,,,
332,Phaeodactylaceae,0.03863337046431279,,,0.13287014966075003,0.15868161870584732,0.3029491750720973,0.33580642853704945,,,,,,,,0.02987034538566482,0.009893718691067562,,,0.026997462357801944,0.012152423708412088,0.053158786552913055,0.07039338797555644,0.0240841525429544,0.03777621546043253,0.03901371573204352,,0.023363465675799888,0.03287979746107146,,0.06432041541566332,0.02980099775410749,0.07309932592289535,0.06649799677802014,0.031023602427884885,0.03125848055593782,0.03539222518209744,,0.03501296205819796,,0.033709993123162106,0.053083835812002836,0.05571299279802646,0.098426807238718,0.08134518347820842,0.05571299279802646,0.19709672192729694,0.42008402520840293,0.2809179948882494,0.03566881875032109,,,,0.07853712615726657,0.1270001270001905
333,Phanerochaetaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013814474099888441,,,,,,,,,,,,,,,,,,,,,,
334,Pharidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,0.05219424217050106,,,0.09270693369307825,,,,,,,,,,,,,
335,Phascolionidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008393291405217137,,,,,,,,,,,,,
336,Phialellidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023927371020851115,0.013434624130588352,,,,,,,,,,,,,,,,,,,,,
337,Phyllariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,0.016453987003011768,,0.018047092163429385,0.019113986178736202,,,,,,,,,,,,,,,,,,
338,Physalacriaceae,,,,,,,,,,,,0.05185754297818354,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,0.007224407713151682,,,,,,,,,,,,,,,,,,
339,Phytodiniaceae,,,,,,,,,,,,,,,,0.019787437382135124,,,0.015586992159713741,0.00701620509935811,,,,,,,,,,,,,,,,,,,,,0.008393291405217137,,,,,,,,,,,,,
340,Pichiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016919206304810308,,,,,,,,,,,,,,,,,,,,,,
341,Picocystaceae,,,,,,,,,,,,,,,,,,,,,,,,0.01335590905981797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Picomonadidae,,,,,,,,,,,,,0.12680852498964829,0.11098661682987523,0.014081015852391928,0.019787437382135124,0.08547043234472847,0.10278895211157858,0.012726725805353542,0.017186122424140717,0.10033500931359766,0.0899157796557697,0.20996077415111272,0.1557553264794542,0.14305029101749292,0.2807022876983124,0.24725567977104043,,,,,0.019536616629114087,0.009499713825431449,0.08774799861437137,,0.014448815426303364,0.054964970992931274,0.02609712108525053,0.10506930292746447,0.11677484162422844,0.026541917906001418,,,0.028759865427152538,,,,,,,,,,
343,Pinaceae,,,,,,,,,,,,,,,,,,,,,,,,,0.01839124196894151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Pinguiochrysidaceae,,,,,,,,,,,,,0.05490970202873461,,,,,,0.008999154119267315,0.012152423708412088,0.009397234612803269,,,,,,0.023363465675799888,,,,,,,,0.02083898703729188,0.02043371073610381,0.03476289997254991,,,0.04767312946227961,,,,,,,,,,,,,,
345,Pinnidae,,,,,,,,,,,,,,,,0.009893718691067562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Pionidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04096159602595202,,
347,Pithophoraceae,,,,,,,0.04612656040144426,,,,,,,,,,,,,,,,,,,,,,,,,0.009768308314557043,,,,,,,,,,,,,,,0.04356068418690321,,,,,,,
