,species,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
227,Nematoplana_sp._Shelly_River,0.03594425773447947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01592122559943443,,,0.012999077098287869,,0.05227083734893167,0.07460470969529907,,,,,,
228,Nemertean_sp._2_SA-2011,,0.05352877275721892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Neosabellaria_cementarium,,,,,,,,,,,,,,,,,,,,,,0.012176122899586164,,,,,0.030853324837014473,,,,,0.03440249987476108,0.02363031594213686,0.04136259162955203,,0.006642502388478226,,0.007549373937505315,,,,,,,,,,,,,,,,
230,Nephroselmis_pyriformis,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,0.017219638141716367,,,0.012100119186760988,,,,,,,,,,,0.009393916965881583,0.020869596778242055,,,,,,,,,,,,,,,,,
231,Nephtys_incisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03970463730922457,,,,,,,,,,,,,,,,,,,,,,,,
232,Nerada_mexicana,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,0.012383485498066197,0.012100119186760988,,,,,,,0.00919445484142067,,,,,,,,,,,,,,,,,,,,,,
233,Nereocystis_luetkeana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013002922735364077,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
234,Nicotiana_attenuata,,,,,,,,,0.0576390417704235,,,0.03919077473330423,,,,,,,,,,,,,,,,,,,,0.00919445484142067,,,,,,,,,,,,,,,,,0.03275608910402092,,,,0.02607315963394304,
235,Ninoe_nigripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013099062926556153,,,,,,,,,,,,,
236,Nitidotellina_hokkaidoensis,0.10166571355506979,,,,,,,,,,,,,,,,,,,,0.015091009115945629,0.008609819070858183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Nitzschia_sp._ChengR-2013,,,,0.07985108350337598,0.05459510904326141,0.03880752628531665,0.06539999973840001,,,0.08247860988423225,,,,,0.016198713549252848,0.016145140633599973,,,0.0207942604671831,0.020881423232761008,0.024643514691837506,0.02582945721257455,,0.02769031537205886,,,,0.04391628750910588,,,,0.013002922735364077,0.02363031594213686,,0.016624389800849106,0.018787833931763167,,0.007549373937505315,,,0.01691081752182499,,0.030358837035945815,0.05961258482970001,,0.042422164866795786,0.08264745061341078,0.0430730492253948,,,,,0.0451600371998433,
238,Noctiluca_scintillans,,,,,,,,,,,,,,,,0.00932140129091331,,,,0.006603285820148111,0.0934343512059291,0.08947586444821103,0.03913302400974162,0.10434510352066322,0.12632895310413417,0.04099600308453939,0.03778745135951221,0.03803262062278692,,,,0.04007769949470099,0.02363031594213686,,,,,0.04714582512888173,,,0.010695340092890231,,,,,,,,,,,,0.02607315963394304,0.05807479041390409
239,Novistrombidium_apsheronicum,,,,,,,0.05065862196575853,,,,,,0.04305308489096176,,,0.01864280258182662,,,,,,,,,,,,,,,,0.015925262933238246,0.0089314199121113,,,0.014853086881342029,,0.016880913311827134,0.038180177416060626,,,,,,,,,,,,,,,
240,Nucula_sulcata,,,,0.10308730552839766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Obelia_bidentata,,,,,,,,,,,,,,,,,,,,,,0.019252140716412975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Ochroconis_constricta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919445484142067,0.012630935170956916,,,0.009393916965881583,,,,,,,,,,,,,,,,,,
243,Oikopleura_dioica,,,,,,,,,,,,,,,0.022908440394350194,0.020843286932036457,0.06286946134619315,0.022633936510629633,0.00848922128718779,0.021900621448905512,0.05779416484401743,0.043901635450809176,0.10104103351764285,0.13105449196823196,0.10890107268084889,0.14638501094227999,0.14471492105848432,0.03803262062278692,,,,0.11109702055102515,0.1033886602129334,0.2850719897672721,0.013573757432403055,0.016270741466990174,0.05111986324432478,0.0506427399354814,0.0603681610520369,0.041940612199002164,0.026198125853112306,,,,,,,,,,,,,
244,Oikopleura_sp.,,,,,,,,0.04113450348948636,,,,,0.13269851968642837,0.10687674017699965,0.09628814739966575,0.14044107127174926,0.17025130615174972,0.17965130159265316,0.08446668531569941,0.054452089825228006,,,,,,,,,,,,,,,,,0.036147201953390995,,,,,,,,,,,,,,,,,
245,Oligofilomorpha_interstitiophilum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02449244830545123,,0.0430730492253948,,,,,0.07374603193648194,
246,Oltmannsiellopsis_sp._CCMP1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,0.009393916965881583,,,,,,,,,,,,,,,0.03587480016670876,,,
247,Onuphis_elegans,,,,0.06519813666388084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Ophelia_rathkei,,,,,,,,,,,,,,,0.024743943666785985,0.00932140129091331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Ophelina_acuminata,,,,,,,,,,,,,,,,0.02636490425186336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Ophiognomonia_clavigignenti-juglandacearum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
251,Osmundea_hybrida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013002922735364077,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
252,Osmundea_ramosissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02432624095121291,0.015469673071509127,,,,,,,,,,,,,,,,,,,,,
253,Ostreococcus_sp._'lucimarinus',,,,,,,,,,,,,,,,,0.02566635011696727,,,,0.023051897195696485,0.019252140716412975,0.05977668156572175,,,0.04099600308453939,0.043633190428808526,,,,,0.013002922735364077,0.0089314199121113,0.20681295814776018,0.0287942877799005,0.022030688091621838,0.3332607354160325,0.022648121812515947,0.14538578417117354,0.17545016857636261,,,,,,,,,,,,,,
254,Owenia_fusiformis,,,,,,,,,,,,,,,,,,,,,,,,0.012383485498066197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050734628943184104,,,
255,Oxnerella_micra,,,,,,,,,,,,,,,,,,,,,,,,0.01751289314081576,,,,,,,,0.00919445484142067,0.0089314199121113,,,,,,,,,,,0.02665955839873639,,,,,,,,,,
256,Pallasea_sp._gam7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022521722824543063,0.0089314199121113,0.029247769028706173,,,,,,,,,,,,,,,,,,,,
257,Palmaria_palmata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020559426041468667,,,,,,,,,,,,,,,,,,,,,,
258,Paracercomonas_marina,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,0.022923483038557263,,,,,,,,,,,,,,,,,,,,,,,,
259,Paracyclopina_nana,,,,,,,,,,,,,,,0.06998644144032919,0.061831181204587825,,,0.09491237937095082,0.084820742143204,0.015091009115945629,0.02108966350128611,,0.030333220707417386,0.012100119186760988,,,,,,,0.03900876820609223,0.026794259736333897,,,,,0.03019749575002126,,,0.04722934304222759,,,,,,,,,,,,,
260,Paragymnodinium_shiwhaense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178628398242226,,,,,,,,,,,,,,,,,,,,,
261,Paramecium_tetraurelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02195814375455294,,,,,,,,,,,,,,,,,,,0.03696106354772864,,,,,,,
262,Paromalostomum_fusculum,0.05083285677753489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06071767407189163,0.05331911679747278,,,,,,,,,,
263,Parvicardium_minimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015925262933238246,,,,,,,,,,,,,,,,,,,,,,
264,Passalora_sp._CPC_11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007562747506779042,,,,,,,,,,,,,
265,Paulinella_chromatophora,,,,,,,,,,,,,,,,,,,0.012005571878327357,,0.008712798175434305,0.017219638141716367,,,,,,0.02195814375455294,,,0.03904344047215152,0.00919445484142067,0.012630935170956916,,0.0095980959266335,,,0.022648121812515947,,,0.007562747506779042,,,,,,,,,0.04130961923860138,,,,
266,Pavlova_gyrans,,,,,,,,,,,,,,,,0.00932140129091331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Pectinaria_gouldii,,,,,,,,,,,,,,,,,,,,,,0.06833832028425586,,,0.012100119186760988,,,,,,,,,,0.013573757432403055,,,,,,,,,,,,,,,,,,,
268,Pelagomonas_calceolata,,,,,,,,,,,,,,0.07205628352785282,,,0.09254134140073664,0.10616257251630015,0.018982475874190163,0.006603285820148111,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
269,Penicillium_griseofulvum,,,,,,,,,,,,,,,,,,,,,,,,0.024766970996132395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Penilia_avirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04130961923860138,,,,
271,Perkinsela_sp._CCAP_1560/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
272,Peyssonnelia_atropurpurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
273,Pfiesteria_piscicida,0.05083285677753489,,,0.07985108350337598,0.0863224468409811,,,0.08226900697897271,,0.08247860988423225,0.07658395810674835,,,,0.016198713549252848,0.01318245212593168,,,0.00848922128718779,0.009338456363079405,0.044426727914535134,0.03221499312526367,0.02259346194622841,,,,,0.11409786186836077,,0.11911391192767372,0.0828236445561349,0.00919445484142067,0.01997126205907606,,0.021461994946516343,0.029706173762684057,,0.007549373937505315,,,0.007562747506779042,,0.030358837035945815,0.05961258482970001,,0.02449244830545123,,,,0.04130961923860138,0.07174960033341753,0.05326236412913075,,
274,Phaeocystis_antarctica,,,,,,,,,,,,,0.10545808983558425,0.10687674017699965,0.052071578748786373,0.03954735637779504,0.1358135589444179,0.10372172733478495,0.030608322639715985,0.017470652115991085,0.12413826551594728,0.12297281335447403,0.1750082037018273,0.1571288159632451,0.1297593222022582,0.17633047659094533,0.15271616650082986,,,,0.027607881518711637,0.029075419142451583,0.03341831328853111,0.06539999973840001,0.04702087504507552,0.05752575813120953,0.14757033402523884,0.0837266072544385,0.22098375334395626,0.251643673194013,0.0713468172854616,,,,,,,,,,,,,
275,Phaeodactylum_tricornutum,,,,0.08624902777871554,0.10919021808652282,0.17355253362515582,0.18954720708196904,,,,,,,,0.013226194228392581,,,,0.012005571878327357,0.006603285820148111,0.026138394526302917,0.03850428143282595,,0.030333220707417386,0.024200238373521976,,,,,0.05125846635527748,0.027607881518711637,0.022521722824543063,0.02187742146320606,,0.016624389800849106,0.016270741466990174,,0.02824717075878544,,,0.018524872445114315,0.029068048013129823,0.07436365992237533,0.05331911679747278,0.029066820036532392,0.11223849831452316,0.23666628184375701,0.13620894132079892,0.03275608910402092,,,,0.02607315963394304,
276,Phascolion_strombus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007562747506779042,,,,,,,,,,,,,
277,Phaxas_pellucidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044020036265792345,,,0.07822966850299386,,,,,,,,,,,,,
278,Phialella_quadrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01838890968284134,0.012630935170956916,,,,,,,,,,,,,,,,,,,,,
279,Phlyctochytrium_arcticum,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Phoronis_hippocrepia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012999626266117196,,,0.012999077098287869,0.17318776284645532,,,,,,,,
281,Phoronis_ijimai,,,,,,,,,,,,,,,,,,,,,0.04356399087717153,0.05237148483686319,,0.06314363420093282,0.05803013303170941,0.020498001542269696,0.021816595214404263,,,,,,,,,,,,,,,,,,,0.2063770377335116,,,,,,,,
282,Phoronis_pallida,,,,,,,,,,,,,,,,,,,,,0.030182018231891258,0.017219638141716367,0.02259346194622841,0.03276362299205799,0.034224305320496584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Picocystis_salinarum,,,,,,,,,,,,,,,,,,,,,,,,0.012383485498066197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Picomonas_judraskeda,,,,,,,,,,,,,0.06807290427601058,0.07205628352785282,,0.00932140129091331,0.036297700432031385,0.055441595321592964,0.00848922128718779,0.009338456363079405,0.058447226983521734,0.05645835926251551,0.1195533631314435,0.10724413028721519,0.09978013897915683,0.20903941970737633,0.18253073130966657,,,,,,0.0089314199121113,0.06539999973840001,,,0.020869596778242055,0.01509874787501063,0.07142857142857142,0.06631393050534497,0.015125495013558084,,,,,,,,,,,,,
285,Pinguiococcus_pyrenoidosus,,,,,,,,,,,,,,,,,,,,0.006603285820148111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Placocista_sp._CC-Grouse_Mountain,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,,,0.035503580124836315,0.021816595214404263,,,,0.027607881518711637,,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
287,Pleurobrachia_bachei,,,,,,,,,,,,,,,,,,,,,0.05779416484401743,0.053768302864081706,0.06390396061063329,,,,,,,,,,,,,,,,,,0.018524872445114315,,,,,,,,,,,,,
288,Plocamium_maggsiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,,,,,,,,,,,,,,,,,,,
289,Plumularia_setacea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01838890968284134,0.012630935170956916,,,,,,,,,,,,,,,,,,,,,
290,Plumularia_strictocarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013002922735364077,0.012630935170956916,,,,,,,,,,,,,,,,,,,,,
291,Podocoryna_carnea,,,,,,,,,,,,,,,,0.01318245212593168,,,,,,,,0.012383485498066197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Poecilochaetus_serpens,,,,,0.05459510904326141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Polarella_glacialis,,,,,,,,,,,,,,,,,,,0.018982475874190163,,,,,,,,,,,,,,,,,,,,,,0.007562747506779042,,,,,,,,,,,,,
294,Polycanthus_sp._UJ-2011-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02449244830545123,0.06401843996644799,,,,,,,
295,Polydora_haswelli,,,,,,,,0.09197954602319379,,,,,,,,,,,,,0.008712798175434305,0.06326899050385834,,,,,,,,,,,0.012630935170956916,,,,,,,,,,,,,,,,,,,,,
296,Polydora_sp._THS-2006,,,,0.04610204455575741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Polystyliphora_karlingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01592122559943443,,,0.015920553008951926,,,,,,,,,
298,Posidonia_oceanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02449244830545123,,,,,,,,
299,Prasinococcus_capsulatus,,,,,,,,,,,0.05415303610738823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Prasinoderma_coloniale,,0.05352877275721892,,0.05646324263033042,,,,,,,,,,,,,,,,0.006603285820148111,0.008712798175434305,0.008609819070858183,,0.021448826057443037,,,,0.04909990209489284,,0.03970463730922457,0.03904344047215152,0.00919445484142067,0.015469673071509127,0.029247769028706173,0.0095980959266335,,,,,,,,,,,,,,,,,,,
301,Prionospio_dubia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03275608910402092,,,0.03766217885773547,,
302,Proaphanostoma_tenuissima,,,,,0.038604571824109146,0.03880752628531665,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919445484142067,,,,,,,,,,,,,,0.04898489661090246,,,,,,0.03766217885773547,,
303,Promesostoma_cochleare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03587480016670876,,,
304,Prorocentrum_micans,,,,,,,,,,,,,,,,,,,,0.006603285820148111,,0.008609819070858183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Prorocentrum_minimum,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Protaspis_grandis,0.03594425773447947,,,,0.06686507980379898,,,,,,,,,,0.013226194228392581,0.029476859063719857,,,0.012005571878327357,0.011437226537395652,0.024643514691837506,0.04217932700257222,0.04518692389245682,0.06552724598411598,0.05411337807489408,,0.03778745135951221,0.04909990209489284,,0.045846966077114526,0.08730378697119727,0.07637487799226757,0.07418994577168538,,0.038392383706534,0.016270741466990174,,0.01067642700984599,,,0.02000914913131111,,0.05258304820496189,0.05961258482970001,,,,,,0.04130961923860138,,,0.058301357329700175,0.08213015623531818
307,Protodrilus_ciliatus,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,,,,,0.020498001542269696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Protodrilus_purpureus,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,,0.012100119186760988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Protomyces_lactucaedebilis,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,,,,,,,,,,,,0.0320860202786707,,,,,,,,,,,,,
310,Prymnesium_parvum,,,,,,,,,,,,,0.13614580855202116,0.0644490992697109,0.04182489853749381,0.03843312210120439,0.036297700432031385,0.03920312801169875,0.018982475874190163,0.017470652115991085,0.028897082422008714,0.03652836869875849,0.06778038583868523,0.03502578628163152,0.02963911783442497,,0.030853324837014473,,,,,0.02758336452426201,0.03789280551287075,0.029247769028706173,0.04501906039857883,0.04602060650496763,0.0752464012822098,0.02824717075878544,0.07142857142857142,0.029656491293029667,0.03296525211756403,,,,,,,,,,,,,
311,Pseudaphanostoma_hyalinorhabdoida,,,,,0.038604571824109146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Pseudochattonella_farcimen,,,,,,,,,,,,,0.05272904491779212,,,,,,,,,0.019252140716412975,,0.021448826057443037,0.012100119186760988,,,,,,,,,,0.07797529991935054,0.08349496033287489,0.1415444919648056,,,,,,,,,,,,,,,,,
313,Pseudochlorella_pringsheimii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007549373937505315,,,,,,,,,,,,,,,,
314,Pseudoscourfieldia_marina,,,,,0.05459510904326141,,,,,,,,,,,,,,,,,0.014912644074701838,,,,,,0.02195814375455294,,,,0.013002922735364077,0.0089314199121113,,0.030351844328946238,0.02738773896611332,0.04666583705915984,,,0.029656491293029667,0.007562747506779042,,,0.02665955839873639,,,,0.0430730492253948,,,0.03587480016670876,,,
315,Pterastericola_australis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02449244830545123,,,,,,,,
316,Pteria_loveni,,,,,,,,,,,,,,,0.020912449268746906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Pterocystis_tropica,,,,,,,,,,0.08247860988423225,,,,,,,,,,0.011437226537395652,,,,,,,0.021816595214404263,,,,,0.00919445484142067,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
318,Pterosperma_cristatum,,,,,,,,,,,,,,,,,,,,,0.012321757345918753,,,,,,,,,,,0.015925262933238246,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
319,Ptychodera_sp._WCJ2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04781825347975037,,,,,,,,,,,,,,,,,,,,,,,
320,Pycnococcus_provasolii,,,,,,,,,,,0.05415303610738823,,,,,,,,,,,0.012176122899586164,0.02259346194622841,,,,,0.02195814375455294,,,,0.00919445484142067,0.0089314199121113,,0.019196191853267,0.021005436910699796,0.04666583705915984,0.013075899225095517,,,0.013099062926556153,,,,,,,,,,,,,
321,Pycnophyes_kielensis,,,,,,,,0.04113450348948636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Pycnophyes_ponticus,,,,,,,,0.14831256152209546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Pyramimonas_olivacea,,,,,,,,,,,,,,,,,,,,,0.02134190976166632,0.022779440094751954,,,,,,,,,,,,,0.013573757432403055,0.018787833931763167,,0.013075899225095517,,0.05136654969375141,,,,,,,,,,,,,,
324,Pyramimonas_parkeae,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,0.03970463730922457,,0.013002922735364077,,0.029247769028706173,,0.011505151626241907,,0.026151798450191034,,0.029656491293029667,0.015125495013558084,,,,,,,,,,,,,
325,Pyramimonas_tetrarhynchus,,,,,,,,,,,,,,,,,,,,,0.02134190976166632,0.027226638505866506,0.03913302400974162,,,,,,,,,0.013002922735364077,,,,0.011505151626241907,,0.01997376599287154,,,0.013099062926556153,,,,,,,,,,,,,
326,Pyropia_nitida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,
327,Rhabditoides_inermiformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031053504702226845,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Rhizochromulina_cf._marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006642502388478226,0.05111986324432478,,,,,,,,,,,,,,,,,
329,Rhizophydium_sp._JEL317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030358837035945815,,,,,,,,,,,
330,Rhizosolenia_setigera,,,,,,,,,,,,,,,,,,,,,0.07444218024310646,0.07456322037350918,0.031951980305316645,0.01751289314081576,0.020958021209109036,,0.021816595214404263,,,0.022923483038557263,,,,,,,,0.013075899225095517,,,0.013099062926556153,,,,,,,,,,,,,
331,Rhodochaete_pulchella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013002922735364077,0.012630935170956916,,,,,,,,,,,,,,,,,,,,,
332,Rhodomela_confervoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015925262933238246,0.01997126205907606,,,,,,,,,,,,,,,,,,,,,
333,Roombia_truncata,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Ruditapes_philippinarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919445484142067,0.0089314199121113,,,,,,,,0.007562747506779042,,,,,,,,,,,,,
335,Saccharina_japonica,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,,,,,,,,,,0.0089314199121113,,,,,,,,,,,,,,,,,,,,,
336,Saccoglossus_kowalevskii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042933879074109185,0.07053456158585983,,,,,0.046324105461207944,,0.10762440050012628,0.09225312080288851,,
337,Saccoglossus_pusillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03587480016670876,,,
338,Saccorhiza_polyschides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089314199121113,,,0.011505151626241907,,,,,,,,,,,,,,,,,,
339,Sagitta_elegans,,,,,,,,,,,,,0.060886256554798304,,0.01870466325637354,0.03229028126719995,,,0.03176375753716478,0.028015369089238216,0.01742559635086861,,,0.03502578628163152,0.017112152660248292,0.020498001542269696,0.04878338993700453,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Salpingoeca_kvevrii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919445484142067,,,,,,,,,,,,,,,,,,,,,,
341,Salpingoeca_urceolata,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Saprolegnia_parasitica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02665955839873639,,,,,,,,,,
343,Sarcocystis_neurona,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02195814375455294,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Sarcomyxa_serotina,,,,,,,,,,,,0.10594341679140178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Savillea_micropora,,,,,,,,,,,,,,,,,,,,,,0.008609819070858183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Schizomavella_linearis,,,,0.03259906833194042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04136259162955203,,,,,,,,,,,,,,,,,,,,
347,Schizoporella_dunkeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095980959266335,,,,,,,,,,,,,,,,,,,
348,Selaginella_moellendorffii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007562747506779042,,,,,,,,0.03275608910402092,,,,,
349,Serpula_himantioides,,,,,,,,,,,,,,,,,,,,,0.008712798175434305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Serpula_lacrymans,,,,,,,,,,,,,,,,,,,,,,,,,0.012100119186760988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Serpula_vermicularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020559426041468667,0.0178628398242226,,0.0095980959266335,0.018787833931763167,,,,,,,,,,,,,,,,,,
352,Sertularella_mediterranea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178628398242226,,,,,,,,,,,,,,,,,,,,,
353,Sipunculus_aff._titubans_MCZ_DNA100629_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919445484142067,0.0178628398242226,,,,,,,,,,,,,,,,,,,,,
354,Skeletonema_ardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010695340092890231,,,,,,,,,,,,,
355,Skeletonema_dohrnii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010695340092890231,,,,,,,,,,,,,
