,genus,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
242,Citreimonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065865063466132,,,,,,
243,Citricoccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006474560442849176,,,,,
244,Citromicrobium,,,,,,,,,,,,,,,,,,,,,0.01017419829045392,,0.007899032151389361,,,,0.005126924399760753,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Cloacibacterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008681877134475364,,,,,,,,,,
246,Clostridioides,0.008159256327467744,,,,,,,0.022760428605252805,0.024760191579540056,0.022057630999418765,0.025317469875700032,,,,,,,,,,,,,,,,,,,,0.014755426845075048,,,,,,,,,0.005247337979167518,,,,,,,,,0.029670163320923152,0.016870340212060752,0.016447309097705174,0.013282660709046374,,
247,Clostridium,,,0.009973852909245247,0.036523969300995794,0.02019645720585194,0.017077183985952,0.016705225994962793,0.06998432257601456,0.07309200885614467,0.07693866954418514,0.07104697363112983,,,,,,0.0071847683427342995,,,0.025529372484248334,,0.006245731915018548,,0.006752596239299367,,,0.005126924399760753,0.044829360293305295,0.01552229124018729,0.04909344681926467,0.08081880128664891,0.020059822897508944,0.011295769999017522,,0.007511157661886797,0.009620129439071064,0.0053798440825422135,0.014707472779848216,0.007519859855181764,0.005247337979167518,0.011939216961091622,0.017487435419566724,0.018515344006020947,0.018417042585647886,0.01749010995279634,0.017598562138888524,0.009399725156054597,0.018629453208073708,0.07466827358013758,0.06357231299837666,0.04934192729311552,0.05738765322683989,0.01270452155615543,0.013962477392258522
248,Cobetia,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,0.06616166090128026,0.06387930025687409,0.05929017303278611,0.05177939829399276,,,,,0.013373215265005962,0.00922295758314379,,,,,0.013154763565187364,,,0.006893110126399594,,,,,,,,,,,,,
249,Cohaesibacter,,,,,,,,,,,,,,,,,,,,,,,,0.009549613182846722,,,,,,,,,0.011295769999017522,,,,,,,,,,,,,,,,,,,,,
250,Cohnella,,,,,,,,0.011886246180448265,0.009358472761968363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144775572746419,0.010669739994407998,0.011630003795258524,0.01084524705455941,,
251,Collinsella,,,,,,,,,0.018716945523936726,0.00900499014719542,0.01790215463159363,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053798440825422135,,0.005317343897171515,,0.006893110126399594,,,,,,,,0.009156411188681657,0.015089291007086421,0.015014270338455106,0.02169049410911882,,
252,Colwellia,0.019986014682870982,0.014426245016127676,0.1836381073985819,0.02415833491584812,0.02019645720585194,,,0.011886246180448265,0.018716945523936726,0.012734979195199857,0.008951077315796816,,,,,,,,,,0.02158273381294964,0.01652465340271828,0.01368152501682647,0.015099264215682822,0.02607861512589665,0.01738097262472738,0.012558348729238767,,0.11719072891946751,,0.008519049661011911,0.0897102552308736,0.08965739485315403,0.03815971658120551,0.04690716456413784,0.04842025634057373,0.025800825841563343,0.019732145347781047,0.007519859855181764,0.010494675958335037,0.011939216961091622,,0.015648321764450742,0.012278028390431924,,0.010160534588237647,,,0.011214267643690422,0.022633936510629633,,0.01084524705455941,,0.012091860121461783
253,Comamonas,,,,,,,,,,,,0.03025099002711617,,,,,,,,,,,,,,,,,,,,,,,,,,0.009301822521849709,,,0.006893110126399594,,,,,,,,,,,,,
254,Conexibacter,,,0.009973852909245247,,,0.0076371488513718964,0.019765889956181906,0.018156540950261302,,0.012734979195199857,0.008951077315796816,0.04537648504067425,,,,,,,,,,,,0.006752596239299367,,,,0.015849572329825565,0.004305108998398522,0.016549397546697365,0.008519049661011911,,,,,,,0.009301822521849709,0.007519859855181764,,,,,,,,,,0.011214267643690422,0.016870340212060752,0.011630003795258524,,,
255,Congregibacter,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,0.006752596239299367,0.0072329064638085505,,,,,,,0.011581544149773007,0.00922295758314379,,,,,,,,0.006893110126399594,,0.0069981422398202615,,,0.012444062627540909,0.014862270436357091,0.0065865063466132,,,,,,0.006981238696129261
256,Coprococcus,,,,,,,,,,,0.02001521734997803,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007519859855181764,,,,,,,,,,,,,,,
257,Coraliomargarita,0.02307786191436675,0.04205937035614612,,0.02236627204212922,0.00903213024339008,0.010800559483472241,,0.016809690554095334,0.016209350304978644,,0.01790215463159363,,0.021238425068657744,0.023909696242090234,0.04279604925109129,0.039128744136156364,,,,0.014739390076023,0.05087099145226961,0.04878072566507346,0.027927295995289907,0.049621245675960185,0.05315079058082758,0.03100357358926297,0.03076154639856452,0.015849572329825565,,0.019581511249698935,,0.03600848410167202,0.02688931099775506,0.02402021293509868,0.010622381034562894,0.005554184321286722,0.007608248464983839,0.072051607433002,0.0490234884546878,0.05221035367524119,0.030826925638043318,0.008743717709783362,0.015648321764450742,0.010633084494500608,0.00874505497639817,0.016065215771876015,,0.009314726604036854,,0.015089291007086421,0.009495858335005063,0.007668747735922389,0.011363269528469982,0.017100472578089634
258,Corynebacterium,0.008159256327467744,,,,,0.010800559483472241,,0.006862527431935966,,0.028476279172512445,,0.20179927327450994,,,,,,,,,,,,0.013505192478598734,0.012527761481709752,0.005240560426150853,,0.007924786164912783,0.01552229124018729,,0.020867324762909183,0.006686607632502981,0.00922295758314379,,0.007511157661886797,,,0.013154763565187364,0.007519859855181764,,0.013786220252799188,0.008743717709783362,,,0.00874505497639817,,,,0.012949120885698351,0.007544645503543211,0.009495858335005063,0.007668747735922389,,
259,Couchioplanes,,,,,,,,0.009705079366401251,,,,,,,,,,,,,,,,,,,,,,,,,0.006521615849636865,,,,,,,,,,,,,,,,,,,,,
260,Coxiella,0.008159256327467744,,0.0070525790266844895,0.018261984650497897,,,,0.009705079366401251,,,0.015503720693437334,,0.04385185986042947,0.04473094577986904,0.022875450543583878,0.04183038700921057,0.011360116211856832,0.013937517243453766,,,0.007194244604316546,0.018737195745055644,0.011170918398115962,0.009549613182846722,0.010228874416494076,0.012836699010291957,0.011464151473367351,0.02096701338572452,0.008610217996797044,0.03471430915772319,0.04259524830505955,0.009456291200153169,0.00922295758314379,,0.007511157661886797,0.005554184321286722,0.0053798440825422135,0.009301822521849709,0.013024779334972356,0.014841713072988268,0.006893110126399594,0.008743717709783362,0.015648321764450742,0.008681877134475364,0.00874505497639817,0.012444062627540909,,,0.009156411188681657,,,0.013282660709046374,,
261,Crassaminicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007924786164912783,,,0.017038099322023822,,,,,,,,,,,0.012365484170737448,,0.008681877134475364,0.012367375351320617,0.007184582907823305,,,,,,,,
262,Crenothrix,,,,0.009130992325248949,0.01806426048678016,0.0076371488513718964,,,,0.01800998029439084,,,,0.004880546308171794,,,0.0071847683427342995,0.01038841199797937,,,,,,,0.0072329064638085505,,,0.007924786164912783,,0.010466758030233293,,,,,0.007511157661886797,,0.010759688165084427,,,,,,0.015648321764450742,0.010633084494500608,,0.007184582907823305,0.006646609399135984,0.0065865063466132,0.011214267643690422,0.007544645503543211,0.009495858335005063,0.007668747735922389,0.009840880081704624,0.006981238696129261
263,Criblamydia,,,,,,,0.007470804180846672,,,,0.008951077315796816,,,,,,,,,,,0.006245731915018548,,,,,0.005126924399760753,0.02096701338572452,,0.014802231160433424,0.02693960042888297,,,,,,,0.014707472779848216,,,,,,0.006139014195215962,,,,,,,,0.007668747735922389,,
264,Croceibacter,,,,,,,,,,,,,,,,,,,,,0.01017419829045392,,0.005585459199057981,0.011695839769465033,0.010228874416494076,0.010481120852301707,0.013564566952396051,,,,,,,,,,,,,,0.009748329827685625,,,,,,,,,,,,,
265,Croceicoccus,,,,,,,,,,,,,,,,,,,,,0.01017419829045392,0.017665597562331426,0.00967429911637139,,,0.007411271629098264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Croceitalea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011581544149773007,0.014582776362928079,0.005241640189716529,,0.005554184321286722,,,,,,0.008743717709783362,,,0.00874505497639817,0.01436916581564661,0.006646609399135984,,,,,,,
267,Crocinitomix,0.014132246511151978,0.014426245016127676,0.030741479268652134,,0.00903213024339008,0.0076371488513718964,,0.006862527431935966,,,,,,,,,,0.006570208637167064,,0.03295827815687322,0.01017419829045392,0.008832798781165713,0.011170918398115962,,0.010228874416494076,0.009076916918228086,0.008880093546950194,0.011207340073326324,0.02855686245854129,0.012819108217624955,,0.03898928744483031,0.03511997615911503,0.03356287334267601,0.01679545912169726,0.011108368642573445,,0.013154763565187364,0.014068369587322835,0.013883151337981481,,,0.0069981422398202615,0.01736375426895073,,0.007184582907823305,,,,0.010669739994407998,,,0.01270452155615543,0.015610524291697027
268,Crocosphaera,,,,,,0.02291144655411569,0.03582871819500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02765006318046655,,,0.02765429198880824,0.017598562138888524,0.02897189868802135,0.02281632727341786,,,,,,
269,Cryobacterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011207340073326324,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Cryptosporangium,,,,,,,,,,,,,,,,,,,,,,,,,,0.005240560426150853,,,,,,,,,,,,,,,,,,,,,,,0.009156411188681657,,,,,
271,Cucumibacter,,,,,,,,,,,,,,,,,,,,,,,,,0.0072329064638085505,,,,0.004305108998398522,,,,,,,,,,,,,,,0.006139014195215962,,,,,,,,,0.005681634764234991,
272,Curvibacter,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012558348729238767,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Cutibacterium,,,,,,,,,,,,0.04001829826262222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Cyanobacterium,,,,,,0.028575594413627777,0.048989339143000424,,,,,,,,,,,,,,,,0.00967429911637139,,,,,,,,,,,,,,,,,,,0.02899963091613704,,,0.02900406612774302,0.026882247707946873,0.029724540872714183,0.02870991555587622,,,,,,
275,Cyanobium,,,,,,0.01870711777554379,0.035041177668397996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021417646843905968,,,0.0214209224647623,0.019008619647825756,0.02897189868802135,0.020828361878452172,,,,,,
276,Cyanothece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007511157661886797,0.012419533701960642,,,,,,,,,,,,,,,,,,
277,Cyclobacterium,,,,,,,,,,,,,,,,,,,,,,,,,0.010228874416494076,,,,0.014913335034696402,,,0.013373215265005962,0.006521615849636865,0.005241640189716529,0.010622381034562894,0.005554184321286722,,,,,0.011939216961091622,,,,,,,,,,,,,
278,Cycloclasticus,0.1876628955317581,0.08032193289024989,0.03526289513342245,0.12880849796464242,0.13427226913297155,0.04769397929028812,0.007470804180846672,0.0848847763817121,0.07309200885614467,0.09781923129440458,0.09515125704798162,,,,,,,,,0.014739390076023,0.039404500539940004,0.044163993905828564,0.00967429911637139,0.05609127705801498,0.05460724628755418,0.01386521961820183,0.023494519144219687,0.051966298094654584,0.014913335034696402,0.05488814216882332,0.03903918992067497,0.029903418410291198,0.03388730999705257,0.012839343880070707,0.028104178548822422,0.024839067403921285,0.01202969707691438,0.025474090105633382,,,0.013786220252799188,0.061206023968483535,0.1171013174411451,0.11435716359417494,0.06121538483478718,0.056571462387691375,0.040972452052299074,0.041656723756904344,0.09471465381140853,0.10065812579119479,0.09637243655944353,0.10231385608520592,0.16398186181385513,0.18284982335342892
279,Cytophaga,,,,,,0.0076371488513718964,,0.006862527431935966,,,,,,,,,,,,,,,,,,0.007411271629098264,0.005126924399760753,,,,,,0.00922295758314379,,,,,0.011392359428230208,,,,,,,,,,,,,,,,
280,Dactylococcopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065865063466132,,,,,,
281,Dasania,,,0.017275219986031428,0.018261984650497897,0.023896770433155443,,,0.006862527431935966,0.009358472761968363,0.00900499014719542,,,,,,,,,0.018609684207969417,,,0.008832798781165713,,0.006752596239299367,0.012527761481709752,0.010481120852301707,0.007250566019403197,,,,,0.013373215265005962,0.01844591516628758,0.005241640189716529,0.010622381034562894,,,,,,,,0.0069981422398202615,0.015037452301981826,,,0.013293218798271968,0.0065865063466132,,0.010669739994407998,0.009495858335005063,0.015337495471844778,,
282,Dechloromonas,,,,,,,,,,,,0.04537648504067425,,,,0.01478927515693523,,,,,,,,,,,,,,,,,,,0.007511157661886797,,,0.009301822521849709,0.007519859855181764,0.005247337979167518,,,,,,,,,,0.010669739994407998,,,,
283,Deferrisoma,0.033641475664638744,,,0.02041751954128552,0.02019645720585194,0.0076371488513718964,,0.022760428605252805,0.016209350304978644,0.032467953710761104,0.01790215463159363,,,,,,,,0.01315903389919538,,,,,0.006752596239299367,,,,,,0.007401115580216712,,,,,,,,,,,,,0.018515344006020947,0.01736375426895073,,0.020321069176475293,0.009399725156054597,0.0065865063466132,0.020474357847831838,0.02502275831149481,0.02926820104525744,0.02425070964677421,0.039771443349644935,0.0349061934806463
284,Dehalobacter,,,,,,,,0.006862527431935966,0.013234879103074857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011214267643690422,,,,,
285,Dehalococcoides,,,,,,,,0.009705079366401251,0.016209350304978644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006474560442849176,,0.009495858335005063,0.01084524705455941,,
286,Dehalogenimonas,,,,,,,,0.011886246180448265,0.013234879103074857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007184582907823305,,,0.009156411188681657,0.013067709337232917,,0.007668747735922389,0.005681634764234991,0.006981238696129261
287,Deinococcus,,,,,,,,,,,,,,,,,,,,,,,,0.009549613182846722,0.0072329064638085505,,,,,0.007401115580216712,,0.023163088299546015,0.02766887274943137,0.010483280379433057,0.01679545912169726,0.02290048862081469,0.0053798440825422135,,,,0.013786220252799188,,,,,,,,,,,,,
288,Demetria,,,,,,,,,,,,0.022688242520337125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Denitrovibrio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005247337979167518,,,,,,,,,,,,,,
290,Dermacoccus,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Desertifilum,,,,,,,,,,,,,0.004872428873381052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006714585821868878,,,
292,Desnuesiella,,,,,,,,,0.009358472761968363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Desulfatibacillum,,,0.0070525790266844895,,,0.0076371488513718964,,,,,0.012658734937850016,,,,,,,,,,,,,,,,,,,,0.012047755569132962,,,,,,,,,,,0.008743717709783362,0.009896867666969842,,0.00874505497639817,0.010160534588237647,,0.0065865063466132,,,0.009495858335005063,0.01084524705455941,,
294,Desulfatiglans,0.032637025309870976,,,0.012913173184291707,0.02554672217464491,0.028575594413627777,,0.04603523350579765,0.04771903523070325,0.032467953710761104,0.023682324543709943,,,,,,,,,,0.007194244604316546,,,,0.010228874416494076,,,,0.006088343533029642,0.007401115580216712,,,,,0.010622381034562894,,,0.006577381782593682,,,,0.012365484170737448,0.025232160678662366,0.028132497241985556,0.012367375351320617,0.024888125255081817,0.013293218798271968,0.018629453208073708,0.03719351807274409,0.03847029464570689,0.03798343334002025,0.044053601789502836,0.02897076653194136,0.027924954784517043
295,Desulfatirhabdium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007401115580216712,,,,,,,,,,,,,,,,,,,,,,,,
296,Desulfatitalea,0.01824465179406316,0.010200895677962514,,0.025826346368583414,0.01806426048678016,0.04252184520829668,0.016705225994962793,0.018156540950261302,0.018716945523936726,0.022057630999418765,0.025317469875700032,,,,,,,,,,0.01017419829045392,,,,0.0072329064638085505,,,0.007924786164912783,0.007456667517348201,,,,,,,,,,,0.005247337979167518,0.006893110126399594,0.02765006318046655,0.025232160678662366,0.019413267444988,0.02765429198880824,0.03131687084669138,0.03256160309493971,0.037836598329939845,0.02422558690710098,0.013067709337232917,0.03220202235050741,0.023006243207767167,0.018843850708806828,0.023154149326970717
297,Desulfobacca,0.008159256327467744,,,0.009130992325248949,,,,0.006862527431935966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010669739994407998,,,0.011363269528469982,
298,Desulfobacter,0.008159256327467744,0.010200895677962514,,,,,,,,,,,,,,,,,,,,0.008832798781165713,,,0.012527761481709752,,,,,,,0.013373215265005962,0.011295769999017522,,,,,,,,,0.015144563320384568,,0.006139014195215962,0.015146879534104676,,,,,,,,,0.006981238696129261
299,Desulfobacterium,0.019986014682870982,,,0.02041751954128552,,,,,,,,,,,,,,,,,0.007194244604316546,,,,,,,,,,0.008519049661011911,0.006686607632502981,0.00922295758314379,,0.007511157661886797,0.007854802795083686,,,,,,0.008743717709783362,,,0.00874505497639817,0.022719646027037212,0.009399725156054597,0.017426257801887123,0.006474560442849176,0.007544645503543211,,,,
300,Desulfobacula,0.01824465179406316,,0.015770046120355822,0.03764804582370562,0.02554672217464491,0.020205996586312627,,0.006862527431935966,0.009358472761968363,,0.025317469875700032,,,,,,,,,,0.016086819982012876,0.01529885626201147,,0.006752596239299367,0.014465812927617101,,0.007250566019403197,,,,,0.006686607632502981,0.011295769999017522,0.009078787123583995,,,,,,,0.006893110126399594,0.03811298188779257,0.012121137917962556,0.01736375426895073,0.038118810897827086,0.04064213835295059,0.013293218798271968,0.017426257801887123,0.011214267643690422,0.010669739994407998,0.013429171643737756,0.017147841239820067,0.017966906688176347,0.009872962446229863
301,Desulfobulbus,0.05711479429227421,0.017668469596940843,0.0070525790266844895,0.0341650448823439,0.029956187074946294,0.03582140333259215,0.029883216723386688,0.018156540950261302,0.018716945523936726,0.031194200913199223,0.023682324543709943,,,,,,,,,,0.016086819982012876,0.012491463830037096,0.005585459199057981,0.015099264215682822,0.017716930193609193,0.005240560426150853,0.007250566019403197,0.015849572329825565,0.004305108998398522,0.020933516060466586,0.01904917414571917,0.023163088299546015,0.022591539998035044,,0.007511157661886797,0.009620129439071064,,0.006577381782593682,,,0.009748329827685625,0.045433689961153705,0.027992568959281046,0.028132497241985556,0.04544063860231403,0.05836782746444763,0.02897189868802135,0.04657363302018427,0.0289551145492838,0.016870340212060752,0.02420978347425175,0.02425070964677421,0.05049947439269962,0.04577904357334588
302,Desulfocapsa,0.01824465179406316,0.010200895677962514,,0.018261984650497897,0.01564410848213107,0.038185744256859486,0.02241241254254002,0.011886246180448265,0.022923483038557263,0.00900499014719542,0.012658734937850016,,,,,,,,,,0.01017419829045392,0.010817925007266586,,0.015099264215682822,0.01617327052797354,,,0.01372613227674785,,0.022203346740650134,,0.016378776809831762,0.00922295758314379,,,0.005554184321286722,,,,,0.009748329827685625,0.030289126640769135,0.017141877634977425,0.018417042585647886,0.03029375906820935,0.045439292054074425,0.022044309504983612,0.02715686137088731,0.012949120885698351,0.015089291007086421,0.011630003795258524,,0.011363269528469982,
303,Desulfocarbo,0.008159256327467744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009896867666969842,,,,0.014862270436357091,,0.006474560442849176,,,,0.005681634764234991,
304,Desulfococcus,0.008159256327467744,,,0.009130992325248949,0.012773361087322455,0.01870711777554379,,0.006862527431935966,,,0.008951077315796816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008743717709783362,0.0069981422398202615,0.008681877134475364,0.00874505497639817,,0.014862270436357091,0.0065865063466132,0.009156411188681657,0.010669739994407998,0.015014270338455106,,,0.006981238696129261
305,Desulfohalobium,,,,,,,,,,0.015597100456599611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Desulfomicrobium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005317343897171515,,,,,,,,,,,,,,,
307,Desulfomonile,,,,0.012913173184291707,,0.03240167845041672,0.019765889956181906,,0.009358472761968363,,0.015503720693437334,,,,,,,,,,,,0.005585459199057981,0.009549613182846722,0.01617327052797354,,,,0.004305108998398522,,,,,,,,,0.009301822521849709,,,0.006893110126399594,0.012365484170737448,0.009896867666969842,0.008681877134475364,0.012367375351320617,0.01436916581564661,0.013293218798271968,0.018629453208073708,0.012949120885698351,0.010669739994407998,0.006714585821868878,,0.008035044940031585,0.017100472578089634
308,Desulfonatronospira,,,,,,,,,,,,,,,,,,0.008046829332343082,,,0.007194244604316546,,,,,,,,,,,,,,,,,,,,,,0.0069981422398202615,0.006139014195215962,,,,,,,0.009495858335005063,,,
309,Desulfonatronum,,,,,,,,0.006862527431935966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Desulfonauticus,,,,,,,,,,0.00900499014719542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006714585821868878,,,0.013962477392258522
311,Desulfonispora,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01372613227674785,0.006088343533029642,,,,,,,,,,,,,,,,,,,,,,,0.007668747735922389,,
312,Desulfopila,0.011538930957183375,0.010200895677962514,,0.03163068526170532,0.01564410848213107,0.020205996586312627,0.02241241254254002,0.006862527431935966,0.009358472761968363,,,,,,,,,,,,0.02034839658090784,0.013965881131221413,,0.006752596239299367,0.012527761481709752,,,0.011207340073326324,0.010545320333140743,0.016549397546697365,0.012047755569132962,0.023163088299546015,0.01304323169927373,,0.007511157661886797,0.005554184321286722,,0.009301822521849709,,,0.006893110126399594,0.031525922540806474,0.018515344006020947,0.02455605678086385,0.03153074412415512,0.029622794204962756,0.029724540872714183,0.020828361878452172,0.006474560442849176,0.010669739994407998,,,0.009840880081704624,0.012091860121461783
313,Desulforegula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065865063466132,,,,,,
314,Desulfosarcina,0.030529141708251707,0.010200895677962514,,0.027392976975746847,0.03379513684348481,0.17796359492845726,0.10538866213498807,0.016809690554095334,0.022923483038557263,0.03487617687284974,0.023682324543709943,,,,,,,,,,0.01017419829045392,0.01529885626201147,,0.013505192478598734,0.012527761481709752,,0.008880093546950194,0.025060374250915136,0.006088343533029642,0.023404382459643443,0.01904917414571917,0.009456291200153169,0.020623160109506683,0.010483280379433057,,,,0.006577381782593682,,,,0.15093997024558142,0.03833040365379285,0.03734216551962854,0.15096305504654925,0.14315180029980953,0.1584069839832191,0.16294116822532387,0.04043361700610255,0.03110737031895,0.02926820104525744,0.035142616985385566,0.03811356466846629,0.04303524557648809
315,Desulfospira,,,,0.01581534263085266,0.01806426048678016,0.0076371488513718964,,0.013725054863871933,,,,,,,,,,,,,0.007194244604316546,,,0.013505192478598734,0.0072329064638085505,,,,,,,0.006686607632502981,0.00922295758314379,,,,,,,,,0.026231153129350086,0.0069981422398202615,0.008681877134475364,0.026235164929194504,0.022719646027037212,0.009399725156054597,,0.009156411188681657,,0.006714585821868878,,0.011363269528469982,
316,Desulfosporosinus,,,,,,,,,,0.00900499014719542,,,,,,,,,,,,,,0.006752596239299367,,,0.005126924399760753,,,0.010466758030233293,,,,,,,,,,,,,,,,,,,,,,,0.008035044940031585,
317,Desulfotalea,0.02158736312570984,0.010200895677962514,,0.036523969300995794,0.01564410848213107,0.024150785200073948,0.025879624829248847,0.011886246180448265,0.009358472761968363,0.0201357701058448,,,,,,,,,,,0.012460797176754513,0.008832798781165713,,,0.012527761481709752,,0.005126924399760753,0.017720360571894838,0.006088343533029642,0.022203346740650134,0.008519049661011911,0.03898928744483031,0.02351402034474437,0.0074127986453769975,0.013009706694048188,0.012419533701960642,0.007608248464983839,,,,0.006893110126399594,0.030289126640769135,0.017141877634977425,0.025311803964041608,0.03029375906820935,0.03592291453911652,0.01993982819740795,0.01140816363670893,0.012949120885698351,0.007544645503543211,0.011630003795258524,,0.022004876821115224,0.017100472578089634
318,Desulfotignum,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,,,,,,,,,0.006686607632502981,,,,,,,,,,0.012365484170737448,0.0069981422398202615,,0.012367375351320617,0.010160534588237647,0.009399725156054597,0.009314726604036854,,,,,,
319,Desulfotomaculum,,,,0.009130992325248949,,,,,0.013234879103074857,,,,,,,,,,,,,,,,,,0.005126924399760753,,,,,,,,,0.005554184321286722,,,,,,,,,,,,,,,,,,
320,Desulfovibrio,0.008159256327467744,,,0.012913173184291707,,,,0.006862527431935966,,,,,,,,,,,,,,,0.005585459199057981,0.006752596239299367,0.0072329064638085505,,,,,,0.012047755569132962,0.009456291200153169,0.00922295758314379,0.005241640189716529,,0.009620129439071064,0.009318163287761886,0.006577381782593682,0.005317343897171515,,,0.012365484170737448,0.0069981422398202615,,0.012367375351320617,0.010160534588237647,,0.009314726604036854,0.006474560442849176,0.013067709337232917,0.013429171643737756,,,
321,Desulfuribacillus,,,,,,,,,,,,,,,,,,,,,,0.006245731915018548,,,,,,,,0.007401115580216712,,,,,,,,,,,,,,,,,,,,,,,,0.006981238696129261
322,Desulfurivibrio,0.02158736312570984,,,0.009130992325248949,0.01564410848213107,,,0.013725054863871933,0.018716945523936726,0.01800998029439084,0.02001521734997803,,,,,,,,,,0.007194244604316546,0.006245731915018548,,0.011695839769465033,,,,,,0.010466758030233293,,,,,,,,,,,,,0.013996284479640523,0.019413267444988,,,,0.0065865063466132,0.020474357847831838,0.016870340212060752,0.009495858335005063,0.018784518919133613,0.008035044940031585,0.028784384541790258
323,Desulfuromonas,0.03827030446679374,,,0.02415833491584812,0.00903213024339008,,,0.009705079366401251,0.022923483038557263,0.00900499014719542,0.015503720693437334,,,,,,,,,,,0.006245731915018548,,0.006752596239299367,0.010228874416494076,,,0.01372613227674785,,0.016549397546697365,,,,,,,,,,,0.006893110126399594,0.008743717709783362,0.013996284479640523,0.008681877134475364,0.00874505497639817,0.01436916581564661,,0.014727875925260907,0.019423681328547528,0.01996125573251702,0.021233384741779292,0.007668747735922389,0.02342598025912216,0.017100472578089634
324,Desulfuromusa,,,,0.009130992325248949,,,,0.006862527431935966,,,,,,,,,,,,,,,,,,,,,0.004305108998398522,,,,,,,,,,,,,,,0.006139014195215962,,,,,0.009156411188681657,,,,0.005681634764234991,
325,Dethiosulfatarculus,,,,,,,,,,,0.012658734937850016,,,,,,,,,,,,,,,,,,,0.007401115580216712,,,,,,,,,,,,,,,,0.010160534588237647,,0.0065865063466132,,0.007544645503543211,,,,
326,Dethiosulfovibrio,,,,,0.00903213024339008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006646609399135984,,,,,,0.005681634764234991,
