,orderx,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
85,Gloeoemargaritales,0.02098761833401862,,,0.017274790377088994,0.011626335106919263,0.05479084865742878,0.09016275074622948,,,,,,,,0.0224790059823499,0.03601412030328099,,,0.03403053909650287,0.04207776424224631,0.021080914159090743,0.02487935124343801,,0.009084529636467359,0.019152133516882913,,,0.020280805062535753,,0.0162635671020455,,0.009558988911273407,0.026454702447819355,,0.029381280920141778,0.023702828004972462,0.007245045403845623,0.030605473819409514,,,0.030883303416797386,0.04558975694995221,,0.01371322004259261,0.045567663536030575,0.04866002412564594,0.062480079680768914,0.05716385997019676,0.016809690554095334,,,,0.012690804972196431,0.015476464650682737
86,Glycomycetales,,,,,,,,0.008771592358278379,0.02094116468363842,0.011451215811497927,,,,,,,,,,,,,,,,,,,,0.013279146932508798,,,,,,,,,,,,,,,,,,,0.008404845277047667,0.016834285276731725,,0.013868171660681028,,
87,Halanaerobiales,0.014840487244939677,,0.011710533209110913,0.024430242838431485,,0.017934515097395496,0.013670440988881778,0.008771592358278379,0.02094116468363842,,,,,,,,,,,,,,,,,,,0.02267462937912591,,,,,0.018706299495125426,0.008697625394052791,0.00929117682808958,,,,,,,0.016647025515111165,0.012624894069692605,,0.016638958140993046,0.014046939013857684,0.021863473472331304,0.009038399867637334,0.02377249236089653,0.009719279136136016,0.017309044629631138,0.016984972116997264,0.010361998869018972,
88,Haloplasmatales,,,,,,,,0.017543184716556758,0.031988157434436344,0.022902431622995854,0.011491975656527783,,,0.014534024006564911,0.0449580119646998,,,,0.029471311362051025,0.018817748237374535,0.01632920589219732,0.008293117081146002,,,,,,0.02267462937912591,0.017695650810779315,0.02816932453304854,0.04127982701629472,0.009558988911273407,0.013227351223909677,,0.013139708280690917,0.01676043041561443,,0.015302736909704757,,0.007705312834057299,0.012113428212804355,0.02632125844734452,,0.01371322004259261,0.023531040266750583,0.009932685831612643,,0.012782227674963906,0.022237130411043898,0.016834285276731725,0.019352100208716447,,,0.01787068206435081
89,Herpetosiphonales,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02267462937912591,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Holophagales,,,,0.012215121419215743,,0.014643470257620106,,0.012404904876685484,,,,,,,,,,,,,,,,,0.009576066758441457,,,,,,,,,,0.00929117682808958,,,0.008835039274156064,,,0.0085654872326904,0.011771224628320583,0.00892714820844147,,0.011765520133375292,0.014046939013857684,,0.01807679973527467,0.011886246180448265,0.009719279136136016,0.025963566944446705,0.019612556447853317,0.01938552480500403,0.012636480472131268
91,Holosporales,0.01049380916700931,0.03489416944708647,,0.012215121419215743,,0.010354497119266696,0.023677898354615364,,0.012090387067242926,,0.011491975656527783,,0.014542474244551074,0.02298030971415557,0.055062094581727776,0.020792762051726844,0.013730228760903835,,0.03804729936537234,0.026612314770617474,0.01885534283502589,0.021941525390254187,0.01575878267475248,0.018169059272934718,0.009576066758441457,0.012079796945151891,0.012046735616310667,0.014340694787641495,,0.009389774844349512,,0.027036903521793755,0.031020888320672842,,0.020775702978579176,0.01530010968687952,0.007245045403845623,0.023375316742905553,0.013240291667418877,0.015410625668114597,0.014835859078602315,,,0.01371322004259261,,0.009932685831612643,0.01262288229467072,,,0.009719279136136016,,,0.014654079333861302,
92,Hydrogenophilales,,,,0.017274790377088994,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009558988911273407,,,,,,,,,,,,,,,,,,,,,,
93,Ignavibacteriales,0.07711343375194017,0.022843596114841304,0.03312238977389035,0.05324447984944056,0.05453234541448253,0.07466734059032049,0.009666461525048837,0.07442942926011291,0.08376465873455367,0.07933635037580193,0.06990295892262648,,,,,,0.009708737864077669,,,,0.009427671417512945,0.011728238650504652,,0.015734866893226687,0.02872820027532437,0.006974274018039464,0.009836118442057921,0.02267462937912591,0.022557617197471926,0.032527134204091,0.022897928146082196,0.016556654463313048,0.018706299495125426,,,0.013684834129226251,,,0.007644285958333447,,,0.05885612314160291,0.06249003745909029,0.06234112886387538,0.05882760066687646,0.07499013352623501,0.05852989735716182,0.07562067873083038,0.07973536337033865,0.0818961016883902,0.08697687282411172,0.08262916903224388,0.07216297178771948,0.07259105370391251
94,Immundisolibacterales,0.01049380916700931,0.022843596114841304,,,0.011626335106919263,0.010354497119266696,,0.019613876784028143,0.017098389364835216,,0.016252107831923043,,0.010283082153552779,,,0.020792762051726844,0.006865114380451918,0.010987463131972674,0.017015269548251433,,,,,0.009084529636467359,,,,0.02267462937912591,,0.0162635671020455,0.011448964073041098,0.013518451760896878,,,,,,,,0.007705312834057299,0.0085654872326904,,0.012624894069692605,0.015834662566094827,,0.009932685831612643,,,0.008404845277047667,0.019438558272272033,0.008654522314815569,0.02402037792438639,0.023170133853902358,0.008935341032175406
95,Isosphaerales,0.01817581064219216,,,,0.011626335106919263,,,0.017543184716556758,0.012090387067242926,,,0.03754616108848385,,,,,,,,,0.01632920589219732,0.011728238650504652,,,0.013542603483978068,,,0.017563692393356013,,0.013279146932508798,,,,,0.00929117682808958,0.009676639012188983,,0.015302736909704757,,,,,0.015462274263718104,0.02503679984453309,,,0.015459810352577657,0.01807679973527467,0.02377249236089653,,,0.009806278223926658,0.016383758769094352,0.012636480472131268
96,Jiangellales,,,,,,0.023153359431506083,0.027340881977763555,,0.027034927356639503,,,,,,,,,,,,,,,,,,,,,,,,0.018706299495125426,,0.00929117682808958,,,,,,,0.023542449256641167,,,0.023531040266750583,0.017203916515972625,0.008925725668681274,0.02858192998509838,,,,,,
97,Kiloniellales,0.02098761833401862,0.01865171812386181,,,0.025997275628263757,,,0.017543184716556758,0.012090387067242926,0.03238892941256319,0.016252107831923043,,,0.010277106932970124,,,0.006865114380451918,,0.017015269548251433,,0.009427671417512945,0.016586234162292005,0.00787939133737624,0.018169059272934718,0.009576066758441457,0.006974274018039464,0.01840169261295471,,0.00625635734290564,0.0162635671020455,0.028044120062407286,0.021374549001774042,0.022910444369369936,,0.00929117682808958,0.0068424170646131256,,,,,,,0.02524978813938521,0.01770369094927965,,,0.008925725668681274,,0.025214535831143,0.009719279136136016,0.01223934283347277,0.013868171660681028,0.02430104139925957,0.01787068206435081
98,Kineosporiales,,,,,,0.014643470257620106,0.01674280249079432,,,,0.016252107831923043,,,,,,,,,,,,,,,,,0.010140402531267877,,,,0.009558988911273407,,,,0.01676043041561443,0.010246041470127337,,,,,,,,,0.009932685831612643,,0.012782227674963906,0.008404845277047667,,,,,
99,Kiritimatiellales,0.0277640093616765,0.02949095577342294,0.028684830978238953,0.021157210918704518,0.020137403111005897,0.02536323448532174,,0.03616620179804246,0.03419677872967043,0.02804963567266072,0.019904685716450824,,,0.007267012003282456,,,,,,,0.026665481560487977,0.011728238650504652,0.01761885465169625,,0.019152133516882913,0.00986311290401771,0.009836118442057921,,0.01083632878821919,0.013279146932508798,,0.021374549001774042,0.022910444369369936,,0.013139708280690917,0.020527251193839375,,0.017670078548312127,,,,0.020388359123557322,0.023619014076551932,0.020947289622255394,0.02037847864848056,0.02979805749483793,0.01785145133736255,0.009038399867637334,0.02377249236089653,0.013745136370813413,0.019352100208716447,0.02402037792438639,0.02430104139925957,0.026806023096526216
100,Kordiimonadales,0.01049380916700931,,0.011710533209110913,0.024430242838431485,0.030760391352007917,,,0.008771592358278379,,0.011451215811497927,,,,0.010277106932970124,,,,0.012687229593911024,,,,0.008293117081146002,0.01364750612905373,0.009084529636467359,0.016586234162292005,0.02092282205411839,0.012046735616310667,,,,,0.031703579593861754,0.026454702447819355,0.03135973433303502,,0.013684834129226251,0.012548786742603993,,0.007644285958333447,,,,,0.01371322004259261,,,0.008925725668681274,0.01807679973527467,,,0.017309044629631138,0.013868171660681028,0.012690804972196431,0.008935341032175406
101,Kosmotogales,,,,,,,,,,,,,0.007271237122275537,,,,,,,,,,,,,,,,,,,,,,0.00929117682808958,,,,,,,,,0.01119679727828643,,0.014046939013857684,,0.009038399867637334,,,,0.016984972116997264,,
102,Ktedonobacterales,,,,,,,,0.015192843627821058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008404845277047667,,0.01223934283347277,,,
103,Lactobacillales,0.03926423858513649,0.04170650962211985,0.045354700094095465,0.027313841846780106,0.030760391352007917,0.032743794922534916,0.02899938457514651,0.04297185101895639,0.04359251051115105,0.05371096311138912,0.03040490965998074,0.10313551528143464,0.014542474244551074,0.016249532832646494,0.06358023025781033,0.020792762051726844,0.021709397839803784,0.015538619377310119,0.05643326479831003,0.04207776424224631,0.041094266981845776,0.035184715951513956,0.01364750612905373,0.0351842319901658,0.023456477301009304,0.012079796945151891,0.019672236884115842,0.051706110382620574,0.1180447142567512,0.044041947911130544,0.07680198581781829,0.12128997200898976,0.13456839120487699,0.08065845972118106,0.03476440041064425,0.03809696588797297,0.01916858837594704,0.0544628398183885,0.02417335471397669,0.018874084751958935,0.04769061456444915,0.05264251689468904,0.040909332405272454,0.029623941078750767,0.05128471327957609,0.04095351282981492,0.030919620705155314,0.03834668302489172,0.06002260099901232,0.05142959103406917,0.049716445613319345,0.04702925823268254,0.034366862326622935,0.032216830255265755
104,Legionellales,0.04808867483624166,0.04374215631797286,0.04684213283644365,0.06107560709607871,0.01644212078889967,0.03874298063263373,0.019332923050097674,0.04804398999869005,0.05270077541440301,0.047214572332549005,0.05009236054843409,,0.0759139442555253,0.08189506614499505,0.07455442850360901,0.06896179008071826,0.02992433982023775,0.03961586170959763,0.03804729936537234,0.03763549647474907,0.04988654802634208,0.05745640055064874,0.05401838547044355,0.06161427773600266,0.05824894006588203,0.0744648694417162,0.07682254087426234,0.09566436615144017,0.034833923454959954,0.09803212742466677,0.16551575355315648,0.038235955645093626,0.04387016097995668,0.03254353430305024,0.029381280920141778,0.027369668258452502,0.04161961719940359,0.07702208671651845,0.07720350378644054,0.09149552047923999,0.0513929233961424,0.035313673884961747,0.03787468220907782,0.042636133791892,0.035296560400125875,0.03716470731235832,0.030919620705155314,0.04141915155472693,0.04679619800864623,0.038877116544544066,0.04497021709349753,0.05633277958672837,0.045757348054167576,0.040946876640188645
105,Lentisphaerales,0.02098761833401862,0.04374215631797286,0.016561194886945175,0.032318173509703216,0.03288424157779934,0.014643470257620106,,0.017543184716556758,0.02094116468363842,0.016194464706281594,,,,,,,,,0.024063224962571104,0.026612314770617474,0.04521352377554289,0.0370879470776142,0.04094251838716119,0.0435678736050388,0.03176022040514521,0.026095343896982936,0.021994229471180838,0.020280805062535753,,0.009389774844349512,0.019830187468537895,0.05407380704358751,0.05533398012985904,0.027504306480126337,0.01858235365617916,0.01676043041561443,0.007245045403845623,0.026505117822468192,0.013240291667418877,0.01334599331679978,0.012113428212804355,0.011771224628320583,0.021866957968882605,0.01770369094927965,0.011765520133375292,0.017203916515972625,0.01785145133736255,0.009038399867637334,,0.021732968840695564,0.008654522314815569,,0.02198111900079195,0.008935341032175406
106,Leptospirales,0.02098761833401862,,,0.024430242838431485,0.011626335106919263,0.010354497119266696,,0.012404904876685484,0.027034927356639503,0.025605696979529784,0.019904685716450824,,0.012594152129662143,0.010277106932970124,,0.029405406092748724,0.013730228760903835,0.006343614796955512,0.017015269548251433,0.03763549647474907,0.028283014252538832,0.016586234162292005,,0.009084529636467359,0.019152133516882913,0.00986311290401771,0.015552268806044984,0.017563692393356013,0.00625635734290564,0.024843009105039036,,0.013518451760896878,0.018706299495125426,,0.016092790328357795,0.018103333919550903,0.012548786742603993,,0.010810652876933374,0.015410625668114597,0.014835859078602315,0.011771224628320583,0.028230121348566634,0.01371322004259261,0.011765520133375292,0.03294299206393834,0.02361525039011635,0.025564455349927812,0.018793805379846637,0.029157837408408046,0.014990072364499174,0.016984972116997264,0.02198111900079195,0.03460642701029914
107,Limnochordales,,,,,,,,,0.012090387067242926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008654522314815569,0.013868171660681028,,
108,Magnetococcales,0.02346487064034326,,0.023421066418221826,,,0.014643470257620106,,0.008771592358278379,,,0.022983951313055567,,,,,,,,,,,,,,,0.006974274018039464,,,,,,,,,,,,,,,,,,0.01770369094927965,,0.017203916515972625,0.015459810352577657,,,0.013745136370813413,0.022897713761061044,,0.016383758769094352,0.008935341032175406
109,Marinilabiliales,0.08460379426588716,0.055955154371585436,0.1508796660087782,0.09382612794890777,0.07260643947141983,0.06946007829451825,0.019332923050097674,0.04961961950674194,0.057983459426136044,0.07933635037580193,0.06500843132769217,0.011320593513522074,0.007271237122275537,,,0.020792762051726844,0.05534832160675427,0.0591692997779871,0.0833574564582657,0.08826306289697108,0.04807188052563945,0.04691295460201861,0.03434547057623282,0.041630544712181326,0.0345269997148269,0.026095343896982936,0.02867696673382022,0.02267462937912591,0.08109165931190289,0.029693075224297486,0.025600661939272764,0.12015462747195373,0.13161048293987004,0.04996405395225626,0.061630694799235095,0.06158175358151813,0.05173997321310684,0.05926724520268008,0.03822142979166724,0.03614112075123209,0.05484587890506152,0.14982322963600048,0.06798713523790972,0.06624114601353516,0.1497506232689374,0.13399925785231936,0.07520950131859312,0.08809542471600966,0.07278809524800939,0.06373357543574297,0.06923617851852455,0.06355194638571224,0.050231653199914045,0.056512058664068304
110,Mariprofundales,0.01049380916700931,,0.028684830978238953,0.021157210918704518,,,,0.008771592358278379,0.02418077413448585,0.022902431622995854,0.016252107831923043,,,0.007267012003282456,,,,,,,,,,0.009084529636467359,,,,,,,0.011448964073041098,,,0.008697625394052791,,,,0.008835039274156064,,,,0.016647025515111165,0.01996171023929059,0.01770369094927965,0.016638958140993046,0.019865371663225287,0.02361525039011635,0.009038399867637334,0.016809690554095334,0.013745136370813413,0.02447868566694554,0.021927504714975912,0.016383758769094352,0.012636480472131268
111,Methylacidiphilales,,,,,,0.010354497119266696,0.009666461525048837,,0.027034927356639503,,0.011491975656527783,,,,,,0.006865114380451918,,,,,0.008293117081146002,,,0.009576066758441457,,0.009836118442057921,0.017563692393356013,,,0.025600661939272764,,,,,,,,,,,,0.00892714820844147,0.01770369094927965,,,,,0.014557619049601877,0.009719279136136016,0.008654522314815569,0.013868171660681028,0.010361998869018972,
112,Methylococcales,0.07420243622469838,0.07223779367187183,0.057369661956477906,0.0680109177255511,0.08383869474744901,0.07953440151897315,0.03348560498158864,0.07179857782356913,0.07049846537915326,0.07766592434156054,0.0787850157773715,,0.17344606079434494,0.17304035881686006,,0.04158552410345369,0.16361455870245356,0.15769976313156117,0.029471311362051025,0.03763549647474907,0.05811606970150717,0.05501031540129729,0.09323021558836361,0.06675738648760976,0.060564363965000895,0.06904179032812396,0.06743303064738394,0.04863166211853458,0.04511523439494385,0.07333648593491723,0.05837849121885929,0.038235955645093626,0.04949221641439498,0.13502345605990293,0.026279416561381833,0.02560198035319777,0.0933458802627531,0.0544628398183885,0.12791336985466645,0.11660254158631184,0.02422685642560871,0.0676205373038589,0.08562619758265655,0.08112850385517859,0.0686041819155452,0.08069352115720459,0.05645124576572452,0.06580054425965828,0.06510365157091136,0.07528521246279199,0.07594312510239705,0.07206113377315918,0.06471066219642994,0.06505026461243417
113,Micrococcales,0.0277640093616765,0.013188756366162716,0.030983158591270623,0.021157210918704518,0.011626335106919263,0.02536323448532174,0.05115010650650677,0.056165595630173044,0.0567089420425616,0.0549181017690388,0.06500843132769217,0.29908656702346537,0.010283082153552779,0.010277106932970124,0.031790115128905165,0.03601412030328099,0.009708737864077669,0.012687229593911024,0.024063224962571104,0.018817748237374535,0.038871285058022446,0.027505157700648646,0.022286284185125113,0.05450717781880415,0.044915734440915074,0.051250238011640664,0.055641488407465724,0.039273610127440024,0.40934940189563684,0.04092907964911988,0.04857384080165109,0.05235673853646194,0.05689298882474272,0.021304744189302807,0.020775702978579176,0.04381284654904843,0.021735136211536867,0.08520203321961776,0.0717097586631283,0.07705312834057298,0.06409823715102785,0.028833493987067995,0.015462274263718104,0.0335903918348593,0.02881952088521175,0.03294299206393834,0.03890633618754868,0.043346643005520644,0.053817268505336927,0.04346593768139113,0.04740277096256314,0.05371119788416327,0.03877104961000806,0.025272960944262537
114,Micromonosporales,0.01049380916700931,,,,,,0.013670440988881778,0.037214714630056454,0.036271161201728776,0.041287945774759756,0.038114571352600816,0.09869064621268954,0.007271237122275537,0.010277106932970124,,,,,,,,,0.01761885465169625,0.012847465019672462,,0.00986311290401771,0.012046735616310667,0.020280805062535753,0.00625635734290564,0.026558293865017596,0.028044120062407286,,0.009353149747562713,,,0.013684834129226251,,0.017670078548312127,,0.01334599331679978,0.014835859078602315,0.011771224628320583,,0.01119679727828643,0.011765520133375292,0.009932685831612643,,0.009038399867637334,0.04202422638523834,0.030735059285143546,0.028703803258001315,0.021927504714975912,0.010361998869018972,0.012636480472131268
115,Micropepsales,,,,,,,,,,,,,,0.007267012003282456,,,,,,,0.009427671417512945,,,,,,,,,,,,,,,,0.007245045403845623,0.012494632365610452,0.010810652876933374,,,,,,,,,,,,,0.013868171660681028,,
116,Mycoplasmatales,,0.013188756366162716,,,0.011626335106919263,0.010354497119266696,0.025575053253253384,,0.02094116468363842,,,,0.010283082153552779,,,,,,,,,0.014364100137662185,,,0.013542603483978068,,0.009836118442057921,0.014340694787641495,,,0.016191280267217032,0.031703579593861754,0.020914278639285223,0.027504306480126337,0.026279416561381833,0.026500567339052074,0.007245045403845623,0.012494632365610452,,,0.0085654872326904,0.020388359123557322,0.01785429641688294,0.01119679727828643,0.02037847864848056,0.0222101607186349,0.01262288229467072,0.022139467766950485,,0.009719279136136016,0.02119916363882886,,0.014654079333861302,0.012636480472131268
117,Myxococcales,0.13641951917112102,0.18417095977588194,0.2461998617270667,0.16159086754851607,0.14934297848587744,0.12849593001845216,0.03616858716916508,0.1556803206492054,0.15149211574010554,0.14974407750898372,0.1716117930135358,,0.08964583187092633,0.08026677109248793,0.2543209210312413,0.31670591606033793,0.08601963663431723,0.08971226080325133,0.28370123825655646,0.26545700611646567,0.10831569813775818,0.11873936642464915,0.07349406971133259,0.11704597672210576,0.11370949253804614,0.05172260042117486,0.056074502629994305,0.0923834637269027,0.13108524387487241,0.10456010750673406,0.097819991920069,0.11350670433866257,0.1190461610151871,0.04683814617769246,0.061630694799235095,0.05211029585978491,0.021735136211536867,0.1280318826891756,0.06531280785827918,0.06805148035064097,0.11775598082394476,0.10852532877758256,0.1400168485694776,0.1533184610282482,0.10847273593282805,0.120017099544647,0.11290249153144905,0.11922468266727049,0.12856941022918264,0.14251260712343208,0.14712687935186466,0.1300949818343899,0.1424539325049787,0.13900128519344396
118,Nakamurellales,0.01049380916700931,,,,0.020137403111005897,,,,0.017098389364835216,,0.016252107831923043,0.08084520834544433,,,,,,,,,,,,,0.009576066758441457,,,,0.00625635734290564,,,,,,,,,,,,,,,,,,,,,,0.01223934283347277,,,
119,Natranaerobiales,,0.01865171812386181,,,0.011626335106919263,,,0.015192843627821058,,,,,,,,,0.011890726906714456,,,0.026612314770617474,,,,,,0.006974274018039464,0.0069551860509332155,,,,,,,,,,,,,,,0.011771224628320583,0.012624894069692605,0.007917331283047413,0.011765520133375292,0.014046939013857684,,,0.016809690554095334,0.019438558272272033,,0.009806278223926658,0.007327039666930651,
120,Nautiliales,,,,,,,,,,,,,,,0.0224790059823499,,,,,,0.009427671417512945,,,0.009084529636467359,,,,,,,,,,0.012300299792710091,,,0.007245045403845623,,0.013240291667418877,,,,,,,,,,0.011886246180448265,0.009719279136136016,,0.009806278223926658,,
121,Neisseriales,0.03926423858513649,0.013188756366162716,,0.017274790377088994,0.0284785885905587,0.020708994238533392,,0.019613876784028143,0.027034927356639503,0.011451215811497927,0.011491975656527783,0.09335200560186732,0.012594152129662143,,,,0.009708737864077669,,,,0.009427671417512945,,0.020846909961254163,0.032754737417755295,0.03176022040514521,0.017083412670546888,0.02867696673382022,0.010140402531267877,0.00625635734290564,,,0.016556654463313048,0.018706299495125426,0.017395250788105582,0.016092790328357795,0.0068424170646131256,0.014490090807691246,0.01975574840089336,0.020224879596413357,0.010896957912251301,0.012113428212804355,0.011771224628320583,0.015462274263718104,0.01371322004259261,0.011765520133375292,0.0222101607186349,0.01262288229467072,,0.0205875822958079,0.029157837408408046,0.014990072364499174,,0.012690804972196431,0.0334329847763834
122,Nevskiales,0.02346487064034326,0.02637751273232543,0.023421066418221826,0.024430242838431485,0.034879005320757786,0.02536323448532174,,0.023207451982039166,0.012090387067242926,0.011451215811497927,0.019904685716450824,0.08695512872973903,0.010283082153552779,,,,,,0.017015269548251433,0.026612314770617474,0.01885534283502589,0.0185439735388071,0.011143142092562557,,0.016586234162292005,,0.0069551860509332155,0.02483881198803324,0.02167265757643838,0.018779549688699024,,0.021374549001774042,0.013227351223909677,0.012300299792710091,0.013139708280690917,0.011851414002486231,,0.024989264731220904,,0.007705312834057299,0.019153011712702294,0.011771224628320583,0.021866957968882605,0.02503679984453309,0.011765520133375292,0.014046939013857684,0.01785145133736255,0.009038399867637334,0.027875718204957795,0.021732968840695564,0.022897713761061044,0.031010174556918926,0.029308158667722604,0.012636480472131268
123,Nitriliruptorales,,,,,,0.05479084865742878,0.08645946028758195,0.008771592358278379,0.02094116468363842,0.011451215811497927,,,,,,,0.006865114380451918,,,,,0.011728238650504652,,0.009084529636467359,,,0.017036656890909548,,0.008847825405389658,,0.019830187468537895,0.013518451760896878,0.020914278639285223,,,0.009676639012188983,,,,,0.0085654872326904,0.03114373299321498,0.00892714820844147,0.007917331283047413,0.031128640318234518,0.046588426161970835,0.05502186829867847,0.05571643870849653,0.014557619049601877,,0.008654522314815569,,,
124,Nitrosomonadales,0.06881250849842034,0.06461144687796383,0.08605449293471686,0.07122578538514145,0.09005720449304987,0.023153359431506083,0.013670440988881778,0.06077137451128423,0.0483615482689717,0.05247606325546442,0.05511357911871832,0.016009736880935804,0.022993670713558945,0.021801036009847365,0.06743701794704969,0.029405406092748724,0.02746045752180767,0.036989312720476425,0.017015269548251433,0.026612314770617474,0.12857629577152174,0.12017868402314562,0.2497903758889788,0.21497920848509539,0.2117588621070682,0.3226308508007545,0.32976678127270453,0.039273610127440024,0.0312817867145282,0.04302935398282383,0.042838100994803695,0.06483221710129158,0.06412196409511818,0.1739525078810558,0.04551728467758033,0.04327524524996197,0.19305021331686492,0.1007349466017847,0.21782861966227582,0.22024258915194445,0.062357688309215405,0.03722388067496201,0.06972325640175066,0.07125598154742672,0.03720584147803398,0.02979805749483793,0.02524576458934144,0.015654967789871677,0.04900824849408267,0.04955879397321277,0.059332415721838845,0.06793988846798905,0.054830544185913495,0.052862190435553374
125,Nitrospinales,0.09844065579504009,0.032305723438981915,0.04968358466083553,0.09923611552700001,0.12629432618359876,0.017934515097395496,,0.07943014707895377,0.07049846537915326,0.07933635037580193,0.1053256966612568,,,,,,0.018163385372689037,0.020060271357125983,,,0.01885534283502589,0.021941525390254187,,0.02225246216253659,0.027085206967956136,0.012079796945151891,0.009836118442057921,0.020280805062535753,0.00625635734290564,0.035133320406504485,0.042838100994803695,0.016556654463313048,,0.012300299792710091,0.020775702978579176,0.009676639012188983,0.06316084151345379,0.031855187123707836,0.0760596849419232,0.07019874078120714,0.05417289784878865,0.020388359123557322,0.1256161099414601,0.12265476882259854,0.02037847864848056,0.026279416561381833,0.019958529343686093,0.01807679973527467,0.08192029841532253,0.08014722896630153,0.08164660022493292,0.07532345228213078,0.09525151567009846,0.10610129608039724
126,Nitrospirales,0.058427056710413434,0.02949095577342294,0.016561194886945175,0.021157210918704518,0.03288424157779934,0.023153359431506083,,0.06850832637342899,0.07049846537915326,0.061666684386980815,0.05629895298995757,,,,,,,0.008971226080325133,,,,,,0.009084529636467359,0.009576066758441457,,,0.03042120759380363,0.01083632878821919,0.04199234969076603,0.032382560534434064,,,,,0.0068424170646131256,,,,,,0.011771224628320583,0.03680757499894765,0.029623941078750767,0.011765520133375292,0.019865371663225287,0.015459810352577657,,0.05823047619840751,0.06940953632774513,0.059960289457996696,0.06578251414492774,0.04748464416832624,0.052862190435553374
127,Nostocales,0.049220327897520046,0.03956626909848815,0.016561194886945175,0.06578044198163549,0.05067801981480022,0.13658519774545486,0.20184164235620156,0.019613876784028143,0.012090387067242926,0.016194464706281594,0.016252107831923043,0.1270733470276051,0.04301721893721773,0.056757178143446566,0.14910885700721802,0.1994371674088241,0.07857482551572158,0.09599631112966278,0.2301783000140031,0.21372853502878927,0.17813060613859377,0.18207122568986314,0.08559209850218258,0.10318042234040882,0.1207496073508244,0.061595120343568004,0.08021111848996848,0.09403822446573723,0.00625635734290564,0.06835859270246632,0.05608824012481457,0.198219412955731,0.18470990763391565,0.0748198026905319,0.2529180528085413,0.24991219957350877,0.14598361983091301,0.20010925124697881,0.10864571679629313,0.09468446929921456,0.24587573882656047,0.09117951389990442,0.040909332405272454,0.03713557542574865,0.09113532707206115,0.10322349909583575,0.13970970540580266,0.1429096499254919,0.016809690554095334,0.013745136370813413,0.017309044629631138,0.02402037792438639,0.04013184905313057,0.026806023096526216
128,Oceanospirillales,0.0932710160545873,0.07223779367187183,0.4091989418350234,0.09222214432180832,0.0930106808553541,0.09144844244844404,0.04833230762524418,0.06737587934482675,0.08200099471375168,0.07059003509941757,0.07447651434237199,0.07924415459465452,0.045408861274490855,0.05240316879449435,,0.050931657369836215,0.04656147110012349,0.051535770234683524,0.07015575359579636,0.07288082553647555,0.1185039921704805,0.11157247938810361,0.1357909714624406,0.30143668533566875,0.27654778882647807,0.2258846663334115,0.23214073077650316,0.07098281771887513,1.0,0.072732883193606,0.07765065230831064,0.17806423376138522,0.19863060187279785,0.1538767012449257,0.07773556251522215,0.07464195792613534,0.07564049468712192,0.09758619838408181,0.1283693904449275,0.13234309400891683,0.17173748500668007,0.09343119897964494,0.07252449488925561,0.07837758094800502,0.09485665585806753,0.10322349909583575,0.10409095400133281,0.09217395459347442,0.07230121289233103,0.07337894830800823,0.08118661571830899,0.06793988846798905,0.08669470248699473,0.07789649717065002
129,Oligoflexales,0.01049380916700931,0.02637751273232543,0.03312238977389035,0.04051297451617217,0.0284785885905587,,0.019332923050097674,0.023207451982039166,0.02418077413448585,0.019834087593950483,0.032504215663846085,,0.02181371136682661,0.025173668017796202,,0.050931657369836215,0.026588473665299324,0.020060271357125983,0.04167872822913285,0.018817748237374535,0.036513214393543304,0.029901258869498168,0.026132984642453623,0.027253588909402077,0.02533589118098853,0.022054590923138957,0.024093471232621334,0.02267462937912591,0.00625635734290564,0.013279146932508798,0.032382560534434064,0.019117977822546813,0.028059449242688137,0.021304744189302807,0.016092790328357795,0.0068424170646131256,0.014490090807691246,,0.007644285958333447,,0.020981073118415402,0.028833493987067995,0.02524978813938521,0.02239359455657286,0.02881952088521175,0.028093878027715367,0.01262288229467072,0.02858192998509838,0.022237130411043898,0.013745136370813413,0.02736800257557,0.021927504714975912,0.025381609944392862,0.02364069025068731
